version,codigo_ente,codigo,componente,porcentaje_participacion,porcentaje_voto,fuente_alta,inf_fuente_alta,alta_desde
2019/01 situacion a  01/01/2019,17-46-018-C-C-000,17-00-000-B-B-000,Comunidad Autónoma Valenciana,"50,00","50,00",CONVENIO,01/01/2002 BOPV nº 310 de 31/12/2001,01/01/2002
2019/01 situacion a  01/01/2019,17-46-018-C-C-000,17-46-000-D-D-000,Diputación Prov. de Valencia,"50,00","50,00",CONVENIO,01/01/2002 BOPV nº 310 de 31/12/2001,01/01/2002
2019/01 situacion a  01/01/2019,17-46-028-C-C-000,00-00-000-E-E-001,Otras entidades de caracter local (Varios ayuntamientos provincia Valencia),"60,00","60,00",ACUERDO,Acuerdo 31/10/2006 (BOPV 14/12/2006),14/12/2006
2019/01 situacion a  01/01/2019,17-46-028-C-C-000,17-00-000-B-B-000,Comunidad Autónoma Valenciana,"25,00","25,00",ACUERDO,Acuerdo 31/10/2006 (BOPV 14/12/2006),14/12/2006
2019/01 situacion a  01/01/2019,17-46-028-C-C-000,17-46-000-D-D-000,Diputación Prov. de Valencia,"15,00","15,00",ACUERDO,Acuerdo 31/10/2006 (BOPV 14/12/2006),14/12/2006
2019/01 situacion a  01/01/2019,17-03-007-C-C-000,00-00-000-E-E-001,Otras entidades de caracter local,"100,00","82,61",RESOLUCION,Resolución 10/04/1991 (DOGV nº 1542 de 15/05/1991),15/05/1991
2019/01 situacion a  01/01/2019,17-03-007-C-C-000,17-00-000-B-B-000,Comunidad Autónoma Valenciana,"0,00","2,17",B.O.C.,15.05.1991,15/05/1991
2019/01 situacion a  01/01/2019,17-03-007-C-C-000,17-03-000-D-D-000,Diputación Prov. de Alicante,"0,00","15,22",RESOLUCION,Resolución 10/04/1991 (DOGV nº 1542 de 15/05/1991),15/05/1991
2019/01 situacion a  01/01/2019,17-46-022-C-C-000,00-00-000-S-S-000,Estado,"40,00","40,00",PROVISIONAL,.,01/10/2003
2019/01 situacion a  01/01/2019,17-46-022-C-C-000,17-00-000-B-B-000,Comunidad Autónoma Valenciana,"40,00","40,00",PROVISIONAL,.,01/10/2003
2019/01 situacion a  01/01/2019,17-46-022-C-C-000,17-46-250-A-A-000,Valencia,"20,00","20,00",PROVISIONAL,.,01/10/2003
2019/01 situacion a  01/01/2019,17-00-000-X-P-015,00-00-000-E-E-000,Otras entidades de caracter estatal (RENFE-Operadora),"50,00","50,00",ESCRITURA,"nº 1.623, de 22/05/2003. (R.M. 23/07/2003)",23/07/2003
2019/01 situacion a  01/01/2019,17-00-000-X-P-015,17-00-000-B-B-000,Comunidad Autónoma Valenciana,"25,00","25,00",ESCRITURA,"nº 1.623, de 22/05/2003 (R.M.23/07/2003)",23/07/2003
2019/01 situacion a  01/01/2019,17-00-000-X-P-015,17-03-014-A-A-000,Alicante/Alacant,"25,00","25,00",ESCRITURA,"nº 1.623, de 22/05/2003 (R.M.23/07/2003)",23/07/2003
2019/01 situacion a  01/01/2019,17-03-012-C-C-000,17-00-000-B-B-000,Comunidad Autónoma Valenciana,"86,32","86,32",ESTATUTOS,27/03/1996,27/03/1996
2019/01 situacion a  01/01/2019,17-03-012-C-C-000,17-03-000-D-D-000,Diputación Prov. de Alicante,"2,28","2,28",ESTATUTOS,27/03/1996,27/03/1996
2019/01 situacion a  01/01/2019,17-03-012-C-C-000,17-03-014-A-A-000,Alicante/Alacant,"2,28","2,28",ESTATUTOS,27/03/1996,27/03/1996
2019/01 situacion a  01/01/2019,17-03-012-C-C-000,17-12-000-D-D-000,Diputación Prov. de Castellón,"2,28","2,28",ESTATUTOS,27/03/1996,27/03/1996
2019/01 situacion a  01/01/2019,17-03-012-C-C-000,17-12-040-A-A-000,Castellón de la Plana/Castelló de la Plana,"2,28","2,28",ESTATUTOS,27/03/1996,27/03/1996
2019/01 situacion a  01/01/2019,17-03-012-C-C-000,17-46-000-D-D-000,Diputación Prov. de Valencia,"2,28","2,28",ESTATUTOS,27/03/1996,27/03/1996
2019/01 situacion a  01/01/2019,17-03-012-C-C-000,17-46-250-A-A-000,Valencia,"2,28","2,28",ESTATUTOS,27/03/1996,27/03/1996
2019/01 situacion a  01/01/2019,17-00-000-B-P-053,17-00-000-B-W-005,Universitat de València (Estudi General),"100,00","100,00",ESCRITURA,constitución nº 937 de 20/04/1999 (R.M.20/01/00),20/01/2000
2019/01 situacion a  01/01/2019,17-00-005-C-C-000,00-00-000-E-E-001,Otras entidades de caracter local,"60,00","60,00",ESTATUTOS,Ac.aprob.definitiva 23/04/2002.BOPC 09/05/2002,09/05/2002
2019/01 situacion a  01/01/2019,17-00-005-C-C-000,17-00-000-B-B-000,Comunidad Autónoma Valenciana,"20,00","20,00",ESTATUTOS,Ac.aprob.definitiva 23/04/2002.BOPC 09/05/2002,09/05/2002
2019/01 situacion a  01/01/2019,17-00-005-C-C-000,17-03-000-D-D-000,Diputación Prov. de Alicante,"10,00","10,00",ESTATUTOS,Ac.aprob.definitiva 23/04/2002.BOPC 09/05/2002,09/05/2002
2019/01 situacion a  01/01/2019,17-00-005-C-C-000,17-46-000-D-D-000,Diputación Prov. de Valencia,"10,00","10,00",ESTATUTOS,Ac.aprob.definitiva 23/04/2002.BOPC 09/05/2002,09/05/2002
2019/01 situacion a  01/01/2019,17-00-000-B-P-020,17-00-000-B-B-000,Comunidad Autónoma Valenciana,"100,00","100,00",ESCRITURA,nº 6.754 de 23/09/1998 (R.M:19/01/1999),19/01/1999
2019/01 situacion a  01/01/2019,17-00-000-X-P-016,17-00-000-B-I-004,Entidad Valenciana de Vivienda y Suelo,"50,00","50,00",LEY,"1/2015, 6 febrero",12/03/2015
2019/01 situacion a  01/01/2019,17-00-000-X-P-016,17-46-250-A-A-000,Valencia,"50,00","50,00",ESCRITURA,nº 1672 de 26/07/2005 (R.M:15/11/2005),15/11/2005
2019/01 situacion a  01/01/2019,17-00-000-B-P-019,17-00-000-B-P-011,"Valenciana d´Aprofitament Energètic de Residus, S.A. (VAERSA)","94,50","94,50",ESCRITURA,nº 1631 de 25/07/1996,20/11/1996
2019/01 situacion a  01/01/2019,17-00-000-B-P-019,17-03-001-A-A-000,Adsubia,"0,25","0,25",ESCRITURA,nº 1631 de 25/07/1996,20/11/1996
2019/01 situacion a  01/01/2019,17-00-000-B-P-019,17-03-026-A-A-000,Beniarbeig,"0,25","0,25",ESCRITURA,nº 1631 de 25/07/1996,20/11/1996
2019/01 situacion a  01/01/2019,17-00-000-B-P-019,17-03-030-A-A-000,Benidoleig,"0,25","0,25",ESCRITURA,nº 1631 de 25/07/1996,20/11/1996
2019/01 situacion a  01/01/2019,17-00-000-B-P-019,17-03-040-A-A-000,Benimeli,"0,25","0,25",ESCRITURA,nº 1631 de 25/07/1996,20/11/1996
2019/01 situacion a  01/01/2019,17-00-000-B-P-019,17-03-063-A-A-000,Dénia,"0,50","0,50",ESCRITURA,nº 1631 de 25/07/1996,20/11/1996
2019/01 situacion a  01/01/2019,17-00-000-B-P-019,17-03-071-A-A-000,Gata de Gorgos,"0,25","0,25",ESCRITURA,nº 1631 de 25/07/1996,20/11/1996
2019/01 situacion a  01/01/2019,17-00-000-B-P-019,17-03-082-A-A-000,Jávea/Xàbia,"0,25","0,25",ESCRITURA,nº 1631 de 25/07/1996,20/11/1996
2019/01 situacion a  01/01/2019,17-00-000-B-P-019,17-03-095-A-A-000,Ondara,"0,25","0,25",ESCRITURA,nº 1631 de 25/07/1996,20/11/1996
2019/01 situacion a  01/01/2019,17-00-000-B-P-019,17-03-097-A-A-000,Orba,"0,25","0,25",ESCRITURA,nº 1631 de 25/07/1996,20/11/1996
2019/01 situacion a  01/01/2019,17-00-000-B-P-019,17-03-101-A-A-000,Pedreguer,"0,25","0,25",ESCRITURA,nº 1631 de 25/07/1996,20/11/1996
2019/01 situacion a  01/01/2019,17-00-000-B-P-019,17-03-102-A-A-000,Pego,"0,25","0,25",ESCRITURA,nº 1631 de 25/07/1996,20/11/1996
2019/01 situacion a  01/01/2019,17-00-000-B-P-019,17-03-110-A-A-000,Ràfol d'Almúnia (El),"0,25","0,25",ESCRITURA,nº 1631 de 25/07/1996,20/11/1996
2019/01 situacion a  01/01/2019,17-00-000-B-P-019,17-03-115-A-A-000,Sagra,"0,25","0,25",ESCRITURA,nº 1631 de 25/07/1996,20/11/1996
2019/01 situacion a  01/01/2019,17-00-000-B-P-019,17-03-117-A-A-000,Sanet y Negrals,"0,25","0,25",ESCRITURA,nº 1631 de 25/07/1996,20/11/1996
2019/01 situacion a  01/01/2019,17-00-000-B-P-019,17-03-128-A-A-000,Teulada,"0,25","0,25",ESCRITURA,nº 1631 de 25/07/1996,20/11/1996
2019/01 situacion a  01/01/2019,17-00-000-B-P-019,17-03-131-A-A-000,Tormos,"0,25","0,25",ESCRITURA,nº 1631 de 25/07/1996,20/11/1996
2019/01 situacion a  01/01/2019,17-00-000-B-P-019,17-03-134-A-A-000,Vall d'Alcalà (la),"0,25","0,25",ESCRITURA,nº 1631 de 25/07/1996,20/11/1996
2019/01 situacion a  01/01/2019,17-00-000-B-P-019,17-03-135-A-A-000,Vall de Ebo,"0,25","0,25",ESCRITURA,nº 1631 de 25/07/1996,20/11/1996
2019/01 situacion a  01/01/2019,17-00-000-B-P-019,17-03-136-A-A-000,Vall de Gallinera,"0,25","0,25",ESCRITURA,nº 1631 de 25/07/1996,20/11/1996
2019/01 situacion a  01/01/2019,17-00-000-B-P-019,17-03-138-A-A-000,Verger (el),"0,25","0,25",ESCRITURA,nº 1631 de 25/07/1996,20/11/1996
2019/01 situacion a  01/01/2019,17-00-000-B-P-019,17-03-901-A-A-000,Poblets (els),"0,25","0,25",ESCRITURA,nº 1631 de 25/07/1996,20/11/1996
2019/01 situacion a  01/01/2019,17-00-000-B-P-068,17-46-027-H-H-000,Fundación CEDAT de la C.V.,"100,00","100,00",ESCRITURA,"Esc.nº 1107, de 18/07/1996 (R.M. 12/11/1998)",12/11/1998
2019/01 situacion a  01/01/2019,17-46-023-C-C-000,00-00-000-E-E-001,Otras entidades de caracter local,"0,00","0,00",ESTATUTOS,BOP,02/04/2004
2019/01 situacion a  01/01/2019,17-46-023-C-C-000,00-00-000-F-F-002,Agrupaciones/Asociaciones,"0,00","0,00",B.O.P.,02.04.2004,02/04/2004
2019/01 situacion a  01/01/2019,17-46-023-C-C-000,00-00-000-F-F-003,Empresas y Sociedades Mercantiles,"0,00","0,00",B.O.P.,02.04.2004,02/04/2004
2019/01 situacion a  01/01/2019,17-46-023-C-C-000,00-00-000-F-F-010,Sindicatos,"0,00","0,00",B.O.P.,02.04.2004,02/04/2004
2019/01 situacion a  01/01/2019,17-46-023-C-C-000,00-00-000-F-F-011,Fundaciones/Patronatos,"0,00","0,00",B.O.P.,02.04.2004,02/04/2004
2019/01 situacion a  01/01/2019,17-46-023-C-C-000,17-00-000-B-W-005,Universitat de València (Estudi General),"0,00","0,00",B.O.P.,02.04.2004,02/04/2004
2019/01 situacion a  01/01/2019,17-03-031-C-C-000,00-00-000-E-E-001,Otras entidades de caracter local,"80,00","80,00",ACUERDO,de 15/11/1994,15/11/1994
2019/01 situacion a  01/01/2019,17-03-031-C-C-000,17-00-000-B-V-009,LABORA Servicio Valenciano de Empleo y Formación,"10,00","10,00",ACUERDO,de 25/05/2000,25/05/2000
2019/01 situacion a  01/01/2019,17-03-031-C-C-000,17-03-000-D-D-000,Diputación Prov. de Alicante,"10,00","10,00",ACUERDO,de 15/11/1994,15/11/1994
2019/01 situacion a  01/01/2019,17-03-027-C-C-000,00-00-000-E-E-001,Otras entidades de caracter local,"60,00","60,00",ACTA,de constitución de 20/12/2005,20/12/2005
2019/01 situacion a  01/01/2019,17-03-027-C-C-000,17-00-000-B-B-000,Comunidad Autónoma Valenciana,"19,00","19,00",ACTA,de constitución de 20/12/2005,20/12/2005
2019/01 situacion a  01/01/2019,17-03-027-C-C-000,17-03-000-D-D-000,Diputación Prov. de Alicante,"21,00","21,00",ACTA,de constitución de 20/12/2005,20/12/2005
2019/01 situacion a  01/01/2019,17-00-000-F-P-031,00-00-000-F-F-000,"Privado (Covaersa Energías, S.A.)","50,00","50,00",ESCRITURA,nº 6.098 de 30/12/2008 (R.M. 31/03/2009),31/03/2009
2019/01 situacion a  01/01/2019,17-00-000-F-P-031,17-00-000-B-B-000,Comunidad Autónoma Valenciana,"50,00","50,00",ESCRITURA,nº 6.098 de 30/12/2008 (R.M. 31/03/2009),31/03/2009
2019/01 situacion a  01/01/2019,17-00-000-B-P-004,17-00-000-B-B-000,Comunidad Autónoma Valenciana,"100,00","100,00",ESCRITURA,nº 1.011 de 20/03/2017 (R.M. 11/10/2017),11/10/2017
2019/01 situacion a  01/01/2019,17-00-000-B-P-021,17-00-000-B-B-000,Comunidad Autónoma Valenciana,"100,00","100,00",ESCRITURA,nº 7.091 de 7/11/2000 (RM:29/11/2000),29/11/2000
2019/01 situacion a  01/01/2019,17-00-000-B-P-050,17-00-000-B-W-001,Universidad de Alicante,"100,00","100,00",ESCRITURA,"nº1925, de 13/10/2004. R.M. 10/01/2005)",10/01/2005
2019/01 situacion a  01/01/2019,17-03-030-C-C-000,00-00-000-E-E-000,"Otras entidades de caracter estatal (Albatera, Algorfa, Almoradí, Benejúzar, Benferri,)","60,00","60,00",ESTATUTOS,BOP 131 - 09/06/2006,09/06/2006
2019/01 situacion a  01/01/2019,17-03-030-C-C-000,17-00-000-B-B-000,Comunidad Autónoma Valenciana,"25,00","25,00",ESTATUTOS,BOP 245 - 25/10/2006,25/10/2006
2019/01 situacion a  01/01/2019,17-03-030-C-C-000,17-03-000-D-D-000,Diputación Prov. de Alicante,"15,00","15,00",ESTATUTOS,BOP 245 - 25/10/2006,25/10/2006
2019/01 situacion a  01/01/2019,17-00-000-B-P-071,17-46-021-H-H-000,Fundació General de la Universitat de València de la Comunitat Valenciana,"100,00","100,00",ESTATUTOS,"const, nº 380, de 08/03/2006 (R.M.31/08/2006)",31/08/2006
2019/01 situacion a  01/01/2019,17-03-028-C-C-000,00-00-000-E-E-001,Otras entidades de caracter local,"60,00","60,00",B.O.P.,BOP 24/05/2006,24/05/2006
2019/01 situacion a  01/01/2019,17-03-028-C-C-000,17-00-000-B-B-000,Comunidad Autónoma Valenciana,"19,00","19,00",ESTATUTOS,BOP 24/05/2006,24/05/2006
2019/01 situacion a  01/01/2019,17-03-028-C-C-000,17-03-000-D-D-000,Diputación Prov. de Alicante,"21,00","21,00",ESTATUTOS,BOP 24/05/2006,24/05/2006
2019/01 situacion a  01/01/2019,17-00-000-B-P-051,17-00-000-B-W-001,Universidad de Alicante,"100,00","100,00",ESCRITURA,"nº146, de 28 de febrero de 1995 (R.M. 14/06/1995)",14/06/1995
2019/01 situacion a  01/01/2019,17-03-016-C-C-000,00-00-000-E-E-001,Otras entidades de caracter local,"20,00","20,00",ESTATUTOS,B.O.P. 22 de noviembre de 1997,22/11/1997
2019/01 situacion a  01/01/2019,17-03-016-C-C-000,17-00-000-B-B-000,Comunidad Autónoma Valenciana,"30,00","30,00",ACUERDO,11 de diciembre de 2006,22/11/1997
2019/01 situacion a  01/01/2019,17-03-016-C-C-000,17-03-000-D-D-000,Diputación Prov. de Alicante,"50,00","50,00",ACUERDO,11 de diciembre de 2006,22/11/1997
2019/01 situacion a  01/01/2019,17-00-000-X-P-019,00-00-000-S-S-000,"Estado (INFOINVEST, S.A.)","50,00","50,00",ESCRITURA,const.nº 6213 de 04/10/01 (R.M.28/11/2001),28/11/2001
2019/01 situacion a  01/01/2019,17-00-000-X-P-019,17-00-000-B-B-000,Comunidad Autónoma Valenciana,"50,00","50,00",ESCRITURA,"nº 404, de 7/06/2013",07/06/2013
2019/01 situacion a  01/01/2019,17-00-000-B-P-072,17-00-000-B-U-018,Instituto Valenciano de Atención Social-Sanitaria (IVASS),"100,00","100,00",ESCRITURA,"const, nº 1574, de 06/06/2018 (R.M.13/11/2018)",13/11/2018
2019/01 situacion a  01/01/2019,17-46-027-C-C-000,00-00-000-E-E-001,Otras entidades de caracter local,"60,00","60,00",ACTA,de constitución de 06/10/2005,06/10/2005
2019/01 situacion a  01/01/2019,17-46-027-C-C-000,17-00-000-B-B-000,Comunidad Autónoma Valenciana,"25,00","25,00",ACTA,de constitución de 06/10/2005,06/10/2005
2019/01 situacion a  01/01/2019,17-46-027-C-C-000,17-46-000-D-D-000,Diputación Prov. de Valencia,"15,00","15,00",ACTA,de constitución de 06/10/2005,06/10/2005
2019/01 situacion a  01/01/2019,17-00-004-C-C-000,00-00-000-E-E-000,Otras entidades de caracter estatal (Varios ayuntamientos),"60,00","60,00",ACUERDO,"Consell,23/12/2005",23/12/2005
2019/01 situacion a  01/01/2019,17-00-004-C-C-000,17-00-000-B-B-000,Comunidad Autónoma Valenciana,"25,00","25,00",ACUERDO,Consell de 23/12/2005,23/12/2005
2019/01 situacion a  01/01/2019,17-00-004-C-C-000,17-12-000-D-D-000,Diputación Prov. de Castellón,"15,00","15,00",ACUERDO,Consell de 23/12/2005,23/12/2005
2019/01 situacion a  01/01/2019,17-00-000-B-P-013,17-00-000-B-B-000,Comunidad Autónoma Valenciana,"100,00","100,00",ESCRITURA,const. de 03/03/1992 (RM:01/04/1992),01/04/1992
2019/01 situacion a  01/01/2019,17-03-032-C-C-000,00-00-000-F-F-000,Privado (Fundación de la C.V. Alicante Puerto de Salida),"0,00","11,11",ESTATUTOS,Convenio 11/03/2011,11/03/2011
2019/01 situacion a  01/01/2019,17-03-032-C-C-000,00-00-000-S-S-000,Estado (Ministerio de Hacienda y AAPP),"0,00","33,34",ESTATUTOS,Convenio 11/03/2011,11/03/2011
2019/01 situacion a  01/01/2019,17-03-032-C-C-000,17-00-000-B-B-000,Comunidad Autónoma Valenciana,"0,00","33,33",ESTATUTOS,Convenio 11/03/2011,11/03/2011
2019/01 situacion a  01/01/2019,17-03-032-C-C-000,17-00-000-B-P-015,"Sociedad Proyectos Temáticos de la Comunitat Valenciana, S.A. (SPTCV)","100,00","0,00",ESTATUTOS,Convenio 11/03/2011,11/03/2011
2019/01 situacion a  01/01/2019,17-03-032-C-C-000,17-03-014-A-A-000,Alicante/Alacant,"0,00","22,22",ESTATUTOS,Convenio 11/03/2011,11/03/2011
2019/01 situacion a  01/01/2019,17-00-000-B-P-011,17-00-000-B-B-000,Comunidad Autónoma Valenciana,"100,00","100,00",ESCRITURA,nº 303 de 31/01/1986 (RM 10/04/1986),10/04/1986
2019/01 situacion a  01/01/2019,17-00-000-B-P-011,17-03-028-C-C-000,"Consorcio para la Ejecución de las Previsiones del Plan Zonal de Residuos 8, Área de Gestión A3","0,00","0,00",ESCRITURA,nº1645 de 07/11/2018,07/11/2018
2019/01 situacion a  01/01/2019,17-00-000-B-P-011,17-03-029-C-C-000,"Consorcio para la Ejecución de las Previsiones del Plan Zonal de Residuos 6,Área de Gestión A1","0,00","0,00",ESCRITURA,nº 1643 de 07/11/2018,07/11/2018
2019/01 situacion a  01/01/2019,17-00-000-B-P-011,17-03-030-C-C-000,"Consorcio para la Ejecución de las Previsiones del Plan Zonal de Residuos 11, Área de Gestión A6","0,00","0,00",ESCRITURA,nº1646 de07/11/2018,07/11/2018
2019/01 situacion a  01/01/2019,17-12-012-C-C-000,00-00-000-E-E-001,Otras entidades de caracter local,"60,00","60,00",B.O.P.,09.03.2002,09/03/2002
2019/01 situacion a  01/01/2019,17-12-012-C-C-000,17-00-000-B-B-000,Comunidad Autónoma Valenciana,"25,00","25,00",B.O.P.,09.03.2002,09/03/2002
2019/01 situacion a  01/01/2019,17-12-012-C-C-000,17-12-000-D-D-000,Diputación Prov. de Castellón,"15,00","15,00",B.O.P.,09.03.2002,09/03/2002
2019/01 situacion a  01/01/2019,17-00-003-C-C-000,00-00-000-E-E-001,Otras entidades de caracter local,"60,00","60,00",ACUERDO,Sesión Extraordinaria Constitutiva 30/06/2005,30/06/2005
2019/01 situacion a  01/01/2019,17-00-003-C-C-000,17-00-000-B-B-000,Comunidad Autónoma Valenciana,"25,00","25,00",ACUERDO,Sesión Extraordinaria Constitutiva 30/06/2005,30/06/2005
2019/01 situacion a  01/01/2019,17-00-003-C-C-000,17-46-000-D-D-000,Diputación Prov. de Valencia,"15,00","15,00",ACUERDO,Sesión Extraordinaria Constitutiva 30/06/2005,30/06/2005
2019/01 situacion a  01/01/2019,17-03-029-C-C-000,00-00-000-E-E-000,Otras entidades de caracter estatal (Municipios de las comarcas Marina Alta y Marina Ba),"60,00","60,00",ESTATUTOS,BOP 143 - 25/06/2002,25/06/2002
2019/01 situacion a  01/01/2019,17-03-029-C-C-000,17-00-000-B-B-000,Comunidad Autónoma Valenciana,"19,00","19,00",ESTATUTOS,BOP 143 - 25/06/2002,25/06/2002
2019/01 situacion a  01/01/2019,17-03-029-C-C-000,17-03-000-D-D-000,Diputación Prov. de Alicante,"21,00","21,00",ESTATUTOS,BOP 143 - 25/06/2002,25/06/2002
2019/01 situacion a  01/01/2019,17-12-011-C-C-000,00-00-000-E-E-001,Otras entidades de caracter local,"0,00","78,58",ESTATUTOS,BOPC nº 30 de 9/03/2002,09/03/2002
2019/01 situacion a  01/01/2019,17-12-011-C-C-000,00-00-000-S-S-000,Estado,"0,00","7,14",ESTATUTOS,BOPC nº 30 de 09.03.2002,09/03/2002
2019/01 situacion a  01/01/2019,17-12-011-C-C-000,17-00-000-B-B-000,Comunidad Autónoma Valenciana,"0,00","7,14",ESTATUTOS,BOPC nº 30 de 09.03.2002,09/03/2002
2019/01 situacion a  01/01/2019,17-12-011-C-C-000,17-12-000-D-D-000,Diputación Prov. de Castellón,"0,00","7,14",ESTATUTOS,BOPC nº 30 de 09.03.2002,09/03/2002
2019/01 situacion a  01/01/2019,17-46-005-C-C-000,17-00-000-B-B-000,Comunidad Autónoma Valenciana,"33,34","33,34",B.O.P.,de fecha 03/11/1998,04/11/1998
2019/01 situacion a  01/01/2019,17-46-005-C-C-000,17-46-000-D-D-000,Diputación Prov. de Valencia,"33,33","33,33",ESTATUTOS,de 3/11/1998,04/11/1998
2019/01 situacion a  01/01/2019,17-46-005-C-C-000,17-46-250-A-A-000,Valencia,"33,33","33,33",ESTATUTOS,de 04/11/1998,04/11/1998
2019/01 situacion a  01/01/2019,17-00-000-X-P-014,00-00-000-S-S-000,Estado,"50,00","50,00",ESCRITURA,10.04.2003,07/05/2003
2019/01 situacion a  01/01/2019,17-00-000-X-P-014,17-00-000-B-B-000,Comunidad Autónoma Valenciana,"25,00","25,00",ESCRITURA,10.04.2003,07/05/2003
2019/01 situacion a  01/01/2019,17-00-000-X-P-014,17-46-250-A-A-000,Valencia,"25,00","25,00",ESCRITURA,10.04.2003,07/05/2003
2019/01 situacion a  01/01/2019,17-46-001-C-C-000,00-00-000-E-E-001,Otras entidades de caracter local,"20,00","20,00",ESTATUTOS,Acta del Consell de 6 de octubre de 1986,31/10/1986
2019/01 situacion a  01/01/2019,17-46-001-C-C-000,17-00-000-B-B-000,Comunidad Autónoma Valenciana,"30,00","30,00",ESTATUTOS,Consorcio Bomberos Valencia,31/10/1986
2019/01 situacion a  01/01/2019,17-46-001-C-C-000,17-46-000-D-D-000,Diputación Prov. de Valencia,"50,00","50,00",PROVISIONAL,,31/10/1986
2019/01 situacion a  01/01/2019,17-00-000-B-P-015,17-00-000-B-B-000,Comunidad Autónoma Valenciana,"100,00","100,00",ESCRITURA,"const. nº 2864, de 12/12/1996, (R.M.:18/01/1997)",18/01/1997
2019/01 situacion a  01/01/2019,09-00-000-X-P-076,09-00-000-X-P-077,Consorci de Salut i d'Atenció Social de Catalunya S.A.,"100,00","100,00",ESCRITURA,nº3485 de 27/07/1993 (RM 22/10/1993),22/10/1993
2019/01 situacion a  01/01/2019,09-08-223-C-C-000,00-00-000-F-F-000,Privado,"50,00","50,00",CONVENIO,"GOV/143/2009, 15/09; DOGC nº 5470 de 23/09/2009",15/09/2009
2019/01 situacion a  01/01/2019,09-08-223-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"50,00","50,00",CONVENIO,"GOV/143/2009, 15/09; DOGC nº 5470 de 23/09/2009",15/09/2009
2019/01 situacion a  01/01/2019,09-08-011-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"60,00","60,00",ACTA,constitución de 20/07/1989 (DOGC 1108; 17/02/1989),20/07/1989
2019/01 situacion a  01/01/2019,09-08-011-C-C-000,09-08-019-A-A-000,Barcelona,"40,00","40,00",ACTA,constitución de 20/07/1989 (DOGC 1108; 17/02/1989),20/07/1989
2019/01 situacion a  01/01/2019,09-00-058-C-C-000,00-00-000-E-E-001,Otras entidades de caracter local,"47,30","47,30",ACUERDO,de 15/03/1984 (DOGC nº431 de 04/05/1984),15/03/1984
2019/01 situacion a  01/01/2019,09-00-058-C-C-000,00-00-000-F-F-000,Privado,"19,10","19,10",ACUERDO,de 15/03/1984 (DOGC nº431 de 04/05/1984),15/03/1984
2019/01 situacion a  01/01/2019,09-00-058-C-C-000,09-00-000-B-O-002,Institut de Prestacions d'Assistència Mèdica al Personal Municipal (PAMEM),"1,12","1,12",OTROS,Certificado de 20/06/2017,20/06/2017
2019/01 situacion a  01/01/2019,09-00-058-C-C-000,09-00-000-B-U-010,Institut de Diagnòstic per la Imatge,"1,12","1,12",OTROS,Provisional,22/01/1991
