version,codigo_ente,codigo,actividad,fuente_alta,inf_fuente_alta,alta_desde
2019/01 situacion a  01/01/2019,17-00-009-H-H-000,M72,Investigación y desarrollo,ESCRITURA,const. nº 320 de 19/01/2000 (R.F.: 06/09/2000),06/09/2000
2019/01 situacion a  01/01/2019,17-03-007-C-C-000,E3600,"Captación, depuración y distribución de agua",RESOLUCION,de 10/04/1991 (BOGV 15/05/1991),15/05/1991
2019/01 situacion a  01/01/2019,17-46-022-C-C-000,R931,Actividades deportivas,ACUERDO,31.10.2003,01/10/2003
2019/01 situacion a  01/01/2019,17-00-000-B-V-017,O8411,Actividades generales de la Administración Pública,ESTATUTOS,"Decreto 84/2015, de 29 de mayo (DOCV 01/06/2015)",02/06/2015
2019/01 situacion a  01/01/2019,17-00-020-H-H-000,R,"Actividades artísticas, recreativas y de entrenimiento",ESTATUTOS,const. nº 608 de 26/01/2005 (R.F.: 15/02/2005),15/02/2005
2019/01 situacion a  01/01/2019,17-00-000-B-V-013,O8412,"Regulación de las actividades sanitarias, educativas y culturales y otros servicios sociales, excepto Seguridad Social",LEY,"2/2004, 28.05",28/05/2004
2019/01 situacion a  01/01/2019,17-00-000-X-P-015,F421,"Construcción de carreteras y vías férreas, puentes y túneles",ESCRITURA,"Nº1.623, DE 22/05/2003. (R.M.23/07/2003)",23/07/2003
2019/01 situacion a  01/01/2019,17-46-025-H-H-000,N783,Otra provisión de recursos humanos,ESTATUTOS,Esc. nº 4.967 de 5/11/2007 (R.F.04/03/2008),04/03/2008
2019/01 situacion a  01/01/2019,17-03-012-C-C-000,O8411,Actividades generales de la Administración Pública,ESTATUTOS,Constitución (DOGV 2.717 de 27/03/1996),05/03/1996
2019/01 situacion a  01/01/2019,17-00-006-H-H-000,R9103,Gestión de lugares y edificios históricos,ESTATUTOS,escr. nº 1.415 de 24/03/1999 (R.F: 31/03/1999),31/03/1999
2019/01 situacion a  01/01/2019,17-00-000-B-P-053,P855,Otra educación,ESTATUTOS,"esc. const. nº937, de 20/04/1999 (R.M.20/01/00)",20/01/2000
2019/01 situacion a  01/01/2019,17-00-000-B-L-002,M721,Investigación y desarrollo experimental en ciencias naturales y técnicas,LEY,"4/1991, 13-3",19/03/1991
2019/01 situacion a  01/01/2019,17-46-010-H-H-000,M74,"Otras actividades profesionales, científicas y técnicas",ESTATUTOS,nº 3.140 de 24/07/2000 (R.F. 20/11/2002),20/11/2002
2019/01 situacion a  01/01/2019,17-00-005-C-C-000,E3821,Tratamiento y eliminación de residuos no peligrosos,ESTATUTOS,Ac. Aprobac. definitiva 23/04/2002.BOPC 09/05/2002,09/05/2002
2019/01 situacion a  01/01/2019,17-00-000-B-I-004,F42,Ingeniería civil,LEY,"1/2015, 6 febrero (DOCV 7464 12/2/2015)",12/03/2015
2019/01 situacion a  01/01/2019,17-00-000-B-I-004,H49,Transporte terrestre y por tubería,LEY,"1/2015, 6 febrero (DOCV 7464 12/2/2015)",12/03/2015
2019/01 situacion a  01/01/2019,17-46-017-H-H-000,R91,"Actividades de bibliotecas, archivos, museos y otras actividades culturales",ESCRITURA,const. nº 1821 de 16/04/1997,27/05/1997
2019/01 situacion a  01/01/2019,17-00-000-B-P-020,R931,Actividades deportivas,ESTATUTOS,Esc. nº 6.754 de 23/09/1998 (Decreto 128 de 01/09),19/01/1999
2019/01 situacion a  01/01/2019,17-00-000-X-P-016,F,Construcción,ESTATUTOS,escritura nº1672 de 26/07/2005 (R.M. 15/11/2005),15/11/2005
2019/01 situacion a  01/01/2019,17-00-000-X-P-016,L68,Actividades inmobiliarias,ESTATUTOS,escritura nº1672 de 26/07/2005 (R.M. 15/11/2005),15/11/2005
2019/01 situacion a  01/01/2019,17-00-000-B-P-019,E38,"Recogida, tratamiento y eliminación de residuos; valorización",ESTATUTOS,const. nº 1.631 de 25/07/1996 (R.M.: 20/11/1996),20/11/1996
2019/01 situacion a  01/01/2019,17-00-000-B-P-068,H5320,Otras actividades postales y de correos,ESTATUTOS,Escritura nº 1.107 de 18/07/1996 (R.M. 12/11/1998),12/11/1998
2019/01 situacion a  01/01/2019,17-46-023-C-C-000,O8413,Regulación de la actividad económica y contribución a su mayor eficiencia,B.O.P.,02.04.2004,02/04/2004
2019/01 situacion a  01/01/2019,17-46-023-C-C-000,Q8899,Otros actividades de servicios sociales sin alojamiento n.c.o.p.,B.O.P.,02.04.2004,02/04/2004
2019/01 situacion a  01/01/2019,17-00-000-B-I-003,K6492,Otras actividades crediticias,LEY,"1/2015, 6 febrero (DOCV 7464 12/2/2015)",12/03/2016
2019/01 situacion a  01/01/2019,17-12-004-H-H-000,P8559,Otra educación n.c.o.p.,ESTATUTOS,"constitución nº 75, de 16/01/2002 (R.F.21/10/2002)",21/10/2002
2019/01 situacion a  01/01/2019,17-03-031-C-C-000,O8413,Regulación de la actividad económica y contribución a su mayor eficiencia,ACUERDO,de 3 de febrero de 2015,03/02/2015
2019/01 situacion a  01/01/2019,17-00-000-B-W-002,P8543,Educación universitaria,DECRETO,"Decreto 252/2003, de 19 de diciembre",19/12/2003
2019/01 situacion a  01/01/2019,17-00-041-H-H-000,S94,Actividades asociativas,ESTATUTOS,"esc const. nº782, de 27/05/1994(R.F.12/02/1996)",12/02/1996
2019/01 situacion a  01/01/2019,17-03-027-C-C-000,E38,"Recogida, tratamiento y eliminación de residuos; valorización",ESTATUTOS,Acuerdo de Junta de Gobierno de 08/05/2006,08/05/2006
2019/01 situacion a  01/01/2019,17-00-000-B-U-029,O8411,Actividades generales de la Administración Pública,ESTATUTOS,"Decreto 14/1983, de 31/01; BOCV núm. 93, 05/02/83",05/02/1983
2019/01 situacion a  01/01/2019,17-00-000-B-W-004,M721,Investigación y desarrollo experimental en ciencias naturales y técnicas,REAL DECRETO,"R.D.2633/1985, de 10 de noviembre",31/12/1985
2019/01 situacion a  01/01/2019,17-00-000-B-W-004,P854,Educación postsecundaria,REAL DECRETO,"R.D.2633/1985, de 10 de noviembre",31/12/1985
2019/01 situacion a  01/01/2019,17-00-000-B-I-005,J,Información y comunicaciones,LEY,"6/2016, de 15 de julio (DOCV 19/07/16)",20/07/2016
2019/01 situacion a  01/01/2019,17-12-007-H-H-000,P8552,Educación cultural,ESCRITURA,Constitución nº 1928 de 03/08/1999 (R.F. 30/11/99),30/11/1999
2019/01 situacion a  01/01/2019,17-00-000-F-P-031,D3519,Producción de energía eléctrica de otros tipos,ESTATUTOS,"Esc. const. nº6098, de 30/12/2008 (R.M.31/03/2009)",31/03/2009
2019/01 situacion a  01/01/2019,17-00-000-B-P-004,J6020,Actividades de programación y emisión de televisión,ESTATUTOS,Esc.const. nº 1.576 de 18/10/1988 R.M.: 21/12/1988,21/12/1988
2019/01 situacion a  01/01/2019,17-46-021-H-H-000,S949,Otras actividades asociativas,ESTATUTOS,esc. const. nº1255 de 15/06/1983 (R.F.29/12/1988),29/12/1988
2019/01 situacion a  01/01/2019,17-00-000-B-L-005,O8413,Regulación de la actividad económica y contribución a su mayor eficiencia,LEY,14/2005 de 23 dic.(Medidas); DOGV1566 de 30/12/05,01/01/2006
2019/01 situacion a  01/01/2019,17-46-027-H-H-000,S9499,Otras actividades asociativas n.c.o.p.,ESTATUTOS,Escritura nº 3.362 de 22/11/1994 (R.F. 26/03/1996),26/03/1996
2019/01 situacion a  01/01/2019,17-00-000-B-P-021,F,Construcción,ESTATUTOS,nº 7.091 de 07/11/2000 (R.M: 29/11/2000),29/11/2000
2019/01 situacion a  01/01/2019,17-00-000-B-L-004,M7112,Servicios técnicos de ingeniería y otras actividades relacionadas con el asesoramiento técnico,LEY,"9/1997, 9-12",13/12/1997
2019/01 situacion a  01/01/2019,17-00-000-B-L-004,M721,Investigación y desarrollo experimental en ciencias naturales y técnicas,LEY,"9/1997, 9-12",13/12/1997
2019/01 situacion a  01/01/2019,17-00-000-B-P-050,J581,"Edición de libros, periódicos y otras actividades editoriales",ESCRITURA,"nº 1925, de 13/10/2004. (R.M. 10/01/2005)",10/01/2005
2019/01 situacion a  01/01/2019,17-00-037-H-H-000,R900,"Actividades de creación, artísticas y espectáculos",ESCRITURA,"nº111, de 15/02/2011 (R.F. 08/03/2011)",08/03/2011
2019/01 situacion a  01/01/2019,17-46-013-H-H-000,S949,Otras actividades asociativas,ESTATUTOS,Esc. const. nº 434 de 2/02/1998 (RF: 28/04/1998),28/04/1998
2019/01 situacion a  01/01/2019,17-03-030-C-C-000,E382,Tratamiento y eliminación de residuos,ESTATUTOS,BOP 131 - 09/06/2006,09/06/2006
2019/01 situacion a  01/01/2019,17-00-000-B-P-071,G4761,Comercio al por menor de libros en establecimientos especializados,ESCRITURA,"const, nº 380, de 08/03/2006 (R.M.31/08/2006)",31/08/2006
2019/01 situacion a  01/01/2019,17-00-002-H-H-000,M721,Investigación y desarrollo experimental en ciencias naturales y técnicas,ESTATUTOS,esc. const. nº865 de 15/05/1991 (R.F: 29/07/1991),29/07/1991
2019/01 situacion a  01/01/2019,17-00-040-H-H-000,R9105,Actividades de bibliotecas,ESCRITURA,"constitu. nº 3020, de 13/07/1994",05/06/1995
2019/01 situacion a  01/01/2019,17-03-028-C-C-000,E382,Tratamiento y eliminación de residuos,ESTATUTOS,BOP 117 de 24/05/2006,24/05/2006
2019/01 situacion a  01/01/2019,17-00-000-B-U-018,Q8812,Actividades de servicios sociales sin alojamiento para personas con discapacidad,DECRETO,"125/2001, 10-7",17/07/2001
2019/01 situacion a  01/01/2019,17-00-003-H-H-000,N78,Actividades relacionadas con el empleo,ESCRITURA,esc nº 677 de 24/02/1995 (R.F. 27/03/1995),27/03/1995
2019/01 situacion a  01/01/2019,17-00-017-H-H-000,H5222,Actividades anexas al transporte marítimo y por vías navegables interiores,ESTATUTOS,const. de 15/04/1998 (R.F: 14/07/1998),14/07/1998
2019/01 situacion a  01/01/2019,17-00-017-H-H-000,R9329,Otras actividades recreativas y de entretenimiento,ESTATUTOS,const. de 15/04/1998 (R.F: 14/07/1998),14/07/1998
2019/01 situacion a  01/01/2019,17-00-000-B-P-051,M743,Actividades de traducción e interpretación,ESTATUTOS,"Esc. const. nº146, de 28/02/1995 (R.M.14/06/1995)",14/06/1995
2019/01 situacion a  01/01/2019,17-00-000-B-P-051,P85,Educación,ESTATUTOS,"Esc. const. nº146, de 28/02/1995 (R.M.14/06/1995)",14/06/1995
2019/01 situacion a  01/01/2019,17-00-000-B-U-009,O841,Administración Pública y de la política económica y social,LEY,"1/1993, 7-7",15/07/1993
2019/01 situacion a  01/01/2019,17-00-000-B-U-032,R9001,Artes escénicas,LEY,"13/2005, de 22 de diciembre (DOGV 5166 30/12/05)",01/01/2009
2019/01 situacion a  01/01/2019,17-00-000-B-V-019,O8411,Actividades generales de la Administración Pública,LEY,"14/2017, de 10 de noviembre, de la Generalitat",13/12/2017
2019/01 situacion a  01/01/2019,17-46-029-H-H-000,Q8610,Actividades hospitalarias,ESTATUTOS,"de constit. nº759, de 19/04/1999 (R.F. 06/09/2000)",06/09/2000
2019/01 situacion a  01/01/2019,17-03-016-C-C-000,O8425,Protección civil,B.O.P.,22.11.1997,22/11/1997
2019/01 situacion a  01/01/2019,17-00-000-B-V-009,P8559,Otra educación n.c.o.p.,LEY,"3/2000, 17-4",25/05/2000
2019/01 situacion a  01/01/2019,17-00-000-B-V-009,Q8899,Otros actividades de servicios sociales sin alojamiento n.c.o.p.,LEY,"3/2000, 17-4",25/05/2000
2019/01 situacion a  01/01/2019,17-00-000-B-U-005,R900,"Actividades de creación, artísticas y espectáculos",LEY,"9/1986, 30-12",08/01/1987
2019/01 situacion a  01/01/2019,17-00-000-B-U-005,R932,Actividades recreativas y de entretenimiento,LEY,"9/1986, 30-12",08/01/1987
2019/01 situacion a  01/01/2019,17-00-000-X-P-019,F,Construcción,ESTATUTOS,esc. const. 6.213 de 4/10/2001 (R.M. 28/11/2001),28/11/2001
2019/01 situacion a  01/01/2019,17-03-007-H-H-000,A0240,Servicios de apoyo a la silvicultura,ESCRITURA,const. nº 1.525 de 13/07/1989 (R.F. 11/10/1989),11/10/1989
2019/01 situacion a  01/01/2019,17-00-000-B-U-007,E3600,"Captación, depuración y distribución de agua",LEY,"2/1992, 26-03",09/04/1992
2019/01 situacion a  01/01/2019,17-00-000-B-L-007,O8411,Actividades generales de la Administración Pública,LEY,"Ley 13/2016, de 29 de diciembre (DOGV 31/12/2016)",01/01/2017
2019/01 situacion a  01/01/2019,17-00-000-B-U-035,O8413,Regulación de la actividad económica y contribución a su mayor eficiencia,LEY,"1/2017, de 1 de febrero (DOGV 08/02/2017",09/02/2017
2019/01 situacion a  01/01/2019,17-00-000-B-P-072,R9106,Actividades de archivos,ESCRITURA,"const, nº 1574, de 06/06/2018 (R.M.13/11/2018)",13/11/2018
2019/01 situacion a  01/01/2019,17-00-000-B-U-028,O8411,Actividades generales de la Administración Pública,LEY,"7/1998, de 16 de septiembre (DOGV nº3334, 21-09-98",22/09/1998
2019/01 situacion a  01/01/2019,17-12-009-H-H-000,M7211,Investigación y desarrollo experimental en biotecnología,ESCRITURA,"nº 104, de 19/01/2004 (R.F.17/02/2004)",17/02/2004
2019/01 situacion a  01/01/2019,17-12-009-H-H-000,M7219,Otra investigación y desarrollo experimental en ciencias naturales y técnicas,ESCRITURA,"nº 104, de 19/01/2004 (R.F.17/02/2004)",17/02/2004
2019/01 situacion a  01/01/2019,17-46-027-C-C-000,E38,"Recogida, tratamiento y eliminación de residuos; valorización",ESTATUTOS,Acta de constitución de 06/10/2005,06/10/2005
2019/01 situacion a  01/01/2019,17-00-000-B-U-037,O8413,Regulación de la actividad económica y contribución a su mayor eficiencia,LEY,"13/2016, de 29 diciembre (DOGV 7948; 31/12/2016)",01/01/2017
2019/01 situacion a  01/01/2019,17-00-004-C-C-000,E382,Tratamiento y eliminación de residuos,ACUERDO,Consell de 23/12/2005,23/12/2005
2019/01 situacion a  01/01/2019,17-00-042-H-H-000,M7022,Otras actividades de consultoría de gestión empresarial,ESCRITURA,Esc. nº1.268 de 31/10/1994 (R.F. 04/03/1996),04/03/1996
2019/01 situacion a  01/01/2019,17-00-000-B-P-013,M72,Investigación y desarrollo,ESTATUTOS,esc. const. de 03/03/1992,01/04/1992
2019/01 situacion a  01/01/2019,17-46-028-H-H-000,S9499,Otras actividades asociativas n.c.o.p.,ESTATUTOS,"Escritura nº 481, de 09/03/2009 (R.F. 04/05/2009)",04/05/2009
2019/01 situacion a  01/01/2019,17-46-023-H-H-000,M72,Investigación y desarrollo,ESCRITURA,"constit. nº 1.246, de 13/06/1989 (R.F. 14/02/1990)",14/02/1990
2019/01 situacion a  01/01/2019,17-03-032-C-C-000,R,"Actividades artísticas, recreativas y de entrenimiento",ESTATUTOS,Convenio 11/03/2011,11/03/2011
2019/01 situacion a  01/01/2019,17-03-032-C-C-000,R93,"Actividades deportivas, recreativas y de entretenimiento",ESTATUTOS,Convenio 11/03/2011,11/03/2011
2019/01 situacion a  01/01/2019,17-00-000-B-P-011,A0240,Servicios de apoyo a la silvicultura,ESTATUTOS,esc. const.nº 303 de 31/01/1986 (R.M.: 10/04/1986),10/04/1986
2019/01 situacion a  01/01/2019,17-00-035-H-H-000,N8299,Otras actividades de apoyo a las empresas n.c.o.p.,ESTATUTOS,Esc. nº1.955 de 17/5/2005 (R.F.26/01/2006),26/01/2006
2019/01 situacion a  01/01/2019,17-00-035-H-H-000,P8559,Otra educación n.c.o.p.,ESTATUTOS,Esc. nº1.955 de 17/5/2005 (R.F.26/01/2006),26/01/2006
2019/01 situacion a  01/01/2019,17-00-035-H-H-000,P856,Actividades auxiliares a la educación,ESTATUTOS,Esc. nº1.955 de 17/5/2005 (R.F.26/01/2006),26/01/2006
2019/01 situacion a  01/01/2019,17-12-012-C-C-000,N8129,Otras actividades de limpieza,B.O.P.,09.03.2002,09/03/2002
2019/01 situacion a  01/01/2019,17-00-000-B-U-025,P85,Educación,LEY,5/2006 de 25 de mayo,11/09/2007
2019/01 situacion a  01/01/2019,17-00-000-B-O-001,H4910,Transporte interurbano de pasajeros por ferrocarril,LEY,"7/2018, de 26 de marzo, de la Generalitat",29/03/2018
2019/01 situacion a  01/01/2019,17-00-003-C-C-000,E38,"Recogida, tratamiento y eliminación de residuos; valorización",ESTATUTOS,Acuerdo Sesión Extraor. Constitutiva 30/06/2005,30/06/2005
2019/01 situacion a  01/01/2019,17-03-029-C-C-000,E382,Tratamiento y eliminación de residuos,ESTATUTOS,BOP 143 - 25/06/2002,25/06/2002
2019/01 situacion a  01/01/2019,17-00-000-B-U-008,N791,Actividades de agencias de viajes y operadores turísticos,LEY,"7/1991, 28-12",01/01/1992
2019/01 situacion a  01/01/2019,17-00-000-B-U-008,O841,Administración Pública y de la política económica y social,LEY,"Ley 7/1991, de 28-12",01/01/1992
2019/01 situacion a  01/01/2019,17-00-019-H-H-000,A0161,Actividades de apoyo a la agricultura,ESTATUTOS,esc. const. nº 829 de 29/04/2005 (R.F: 30/08/2005),30/08/2005
2019/01 situacion a  01/01/2019,17-12-011-C-C-000,E3600,"Captación, depuración y distribución de agua",B.O.P.,09.03.2002,09/03/2002
2019/01 situacion a  01/01/2019,17-46-005-C-C-000,R9103,Gestión de lugares y edificios históricos,B.O.P.,Estatutos 03/11/1998,04/11/1998
2019/01 situacion a  01/01/2019,17-00-036-H-H-000,O8411,Actividades generales de la Administración Pública,ESTATUTOS,Escritura de constitución (Provisional),09/12/2008
2019/01 situacion a  01/01/2019,17-00-000-B-L-001,S9499,Otras actividades asociativas n.c.o.p.,LEY,"4/1989, 26-6",30/06/1989
2019/01 situacion a  01/01/2019,17-00-027-H-H-000,M72,Investigación y desarrollo,ESCRITURA,"nº197, de 06/02/2003. (R.M. 03/06/2003)",03/06/2003
2019/01 situacion a  01/01/2019,17-00-027-H-H-000,P,Educación,ESCRITURA,"nº197, de 6/02/2003. (R.M.03/06/2003)",03/06/2003
2019/01 situacion a  01/01/2019,17-00-027-H-H-000,R91,"Actividades de bibliotecas, archivos, museos y otras actividades culturales",ESCRITURA,"Nº197, de 6/02/2003 (R.M. 03/06/2003)",03/06/2003
2019/01 situacion a  01/01/2019,17-46-024-H-H-000,M7211,Investigación y desarrollo experimental en biotecnología,ESCRITURA,"nº2089, de constitución 27/12/1990 (R.F.08/03/91)",08/03/1991
2019/01 situacion a  01/01/2019,17-00-000-X-P-014,F4212,Construcción de vías férreas de superficie y subterráneas,ESCRITURA,const. nº 785 de 10/04/2003 (RM. 07/05/2003),07/05/2003
2019/01 situacion a  01/01/2019,17-46-001-C-C-000,O8425,Protección civil,ACUERDO,31.10.1986,31/10/1986
2019/01 situacion a  01/01/2019,17-00-000-B-P-015,R,"Actividades artísticas, recreativas y de entrenimiento",ESTATUTOS,esc. const.nº2.864 de 12/12/1996 (R.M.:18/01/1997),18/01/1997
2019/01 situacion a  01/01/2019,09-00-000-X-P-076,J620,"Programación, consultoría y otras actividades relacionadas con la informática",ESTATUTOS,Esc. Const. nº3485 de 27/07/1993 (RM 22/10/1993),22/10/1993
2019/01 situacion a  01/01/2019,09-00-000-X-P-076,Q869,Otras actividades sanitarias,ESTATUTOS,Esc. Const. nº3485 de 27/07/1993 (RM 22/10/1993),22/10/1993
2019/01 situacion a  01/01/2019,09-08-223-C-C-000,S9499,Otras actividades asociativas n.c.o.p.,ESTATUTOS,GOV/143/2009 de 15/09: DOGC 5470 de 23/09/2009,23/09/2009
2019/01 situacion a  01/01/2019,09-08-173-H-H-000,Q862,Actividades médicas y odontológicas,ESTATUTOS,E. Const. nº1145 de 10/05/90(RF nº599 de 23/03/92),23/03/1992
2019/01 situacion a  01/01/2019,09-08-173-H-H-000,Q8690,Otras actividades sanitarias,ESTATUTOS,E. Const. nº1145 de 10/05/90(RF nº599 de 23/03/92),23/03/1992
2019/01 situacion a  01/01/2019,09-08-011-C-C-000,Q86,Actividades sanitarias,ESTATUTOS,Acta const. de 20/07/1989 (DOGC 1108; 17/02/1989),20/07/1989
2019/01 situacion a  01/01/2019,09-00-058-C-C-000,N8299,Otras actividades de apoyo a las empresas n.c.o.p.,ESTATUTOS,DOGC 3050 de 05/01/2000 (alta censal 15/05/2001),15/05/2001
2019/01 situacion a  01/01/2019,09-00-058-C-C-000,Q,Actividades sanitarias y de servicios sociales,ESTATUTOS,Acuerdo de 15/03/1984 (DOGC nº431 de 04/05/1984),15/03/1984
2019/01 situacion a  01/01/2019,09-00-081-C-C-000,O8411,Actividades generales de la Administración Pública,ESTATUTOS,ACORD CPT/108/2006 (DOGC núm.4729 de 29/09/2006),12/09/2006
2019/01 situacion a  01/01/2019,09-08-158-H-H-000,M72,Investigación y desarrollo,ESTATUTOS,"Escritura nº 2525, 29/11/2004; Acuerdo 21/09/2004",20/07/2005
2019/01 situacion a  01/01/2019,09-08-031-C-C-000,O8413,Regulación de la actividad económica y contribución a su mayor eficiencia,ESTATUTOS,Decret 273 de 31/07/2000; DOGC 3200 08/08/2000,09/08/2000
2019/01 situacion a  01/01/2019,09-08-031-C-C-000,R932,Actividades recreativas y de entretenimiento,ESTATUTOS,Decret 273 de 31/07/2000; DOGC 3200 08/08/2000,09/08/2000
2019/01 situacion a  01/01/2019,09-08-031-C-C-000,R9329,Otras actividades recreativas y de entretenimiento,ESTATUTOS,Decret 273 de 31/07/2000; DOGC 3200 08/08/2000,09/08/2000
2019/01 situacion a  01/01/2019,09-08-179-H-H-000,C21,Fabricación de productos farmacéuticos,ESTATUTOS,Esc. Const. nº 1334 de 16/06/1998 (RF 22/07/1998),22/07/1998
2019/01 situacion a  01/01/2019,09-08-208-C-C-000,A0240,Servicios de apoyo a la silvicultura,ESTATUTOS,Acuerdo de 30/11/2004; DOGC 4281 de 16/12/2004,30/11/2004
