version,comunidad,codigo_ente,tipo_ente,accionista_mayoritario,nombre,cif,capital_social,finalidad,regimen_contable,regimen_presupuestario,sector_admin_publica,fuente_alta,alta_desde,ente_proviene,direccion,localidad,codigo_postal,provincia,telefono,fax,sitio_web,email
2019/01 situacion a  01/01/2019,País Vasco,15-00-017-H-H-000,FUNDACIONES,,Fundación Cristóbal Balenciaga,G20679049,0,"Promover, difundir y potenciar la trascendencia, portancia y relieve del modisto Cristóbal Balenciaga Eizaguirre, natural de Getaria en la moda.",Privado,Estimativo,Si - Estado                        ,ESCRITURA   nº 2.947 de 07/10/99 (R.F. 27/11/2000),27/11/2000, ,Parque Aldamar 6,Getaria,20808,Gipuzkoa,943008840,,www.cristobalbalenciagamuseoa.com,info@cristobalbalenciagamuseoa.com
2019/01 situacion a  01/01/2019,País Vasco,50 -00-004-N-N-000,OTRAS INSTITUCIONES SIN ÁNIMO DE LUCRO,,Federación de Organismos o Entid. de Radio y Telev. Autonóm. (FORTA),G79362133,0,"Cooperación y ayuda a sus asociados para el cumplimiento y desarrollo de sus atribuciones, reforzando sus actividades.",Privado,Estimativo,Si - CCAA                          ,ACTA Fundacional de 05/04/1989,05/04/1989, ,Calle Bocángel 26,Madrid,28028,Madrid,,,,
2019/01 situacion a  01/01/2019,País Vasco,15-00-002-C-C-000,CONSORCIOS,,"Consorcio para la Construcción, Equipamiento y Explotación de la Sede Española de la Fuente Europea de Neutrones por Espalación (ESS)",G95455473,0,"Gestionar y promover la colaboración científica, econímica, técnica y administrativa de las Admones que lo integran.",Público,Estimativo,Si - Estado                        ,CONVENIO de colaboración de 22/12/2006 (BOPV 04/04/2007),22/12/2006, ,Polígono Ugaldeguren pol A 7b,Zamundio,48170,Bizkaia,946076620,,www.essbilbao.org,essbilbao@essbilbao.org
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-X-P-061,SOCIEDADES MERCANTILES,Mayoría Pública conjunta,"BIC Gipuzkoa Berrilan, S.A.",A20470050,"600.000,00",Prestación de servicios y la promoción de iniciativas orientadas hacia la creación de nuevas empresas innovadoras,Privado,Estimativo,Si - EELL                          ,"ESCRITURA   de const. de 09/12/1993 (Dec. 278/1993, 7-10)",04/03/1994, ,Polígono Industrial Azitain (Edificio 2-2º) 3K,Eibar,20600,Gipuzkoa,943000999,943000990,www.bicgipuzkoa.eus,bic@bicgipuzkoa.eus
2019/01 situacion a  01/01/2019,País Vasco,15-00-001-H-H-000,FUNDACIONES,,Fundación Vasca de Innovación e Investigación Sanitarias - BIOEF,G01341353,0,Promoción de la innovación y de la investigación en el sistema sanitario del País Vasco.,Privado,Estimativo,Si - CCAA                          ,ESCRITURA   nº 2.866 de 13/09/2002 (R.F. 21/02/2003),21/02/2003, ,Ronda de Azkue 1,Barakaldo,48902,Bizkaia,944538500,944530465,www.bioef.org,admon@bioef.org
2019/01 situacion a  01/01/2019,País Vasco,15-20-016-H-H-000,FUNDACIONES,,Fundación Centro Vasco de Transfusión y Tejidos Humanos-Gipuzkoa,G20772943,0,"Promoción de la donación y abastecimiento de sangre y tejidos humanos a los centros sanitarios, en colaboración con el Servicio Vasco de Salud.",Privado,Estimativo,Si - CCAA                          ,ESCRITURA nº 734 de 20/03/2002 (R.F. 28/02/2003),28/02/2003, ,Avenida Zuatzu Edificio Easo 4,Donostia-San Sebastián,20018,Gipuzkoa,,,,
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-X-P-109,SOCIEDADES MERCANTILES,Mayoría Pública conjunta,"San Mamés Barria, S.L.",B95464798,"178.060.103,00","Promoción, construcción y explotación del estadio de San Mamés",Privado,Estimativo,Pendiente -                               ,"ESCRITURA   de ampl. de capital social (Dec. 145/2010, 25-05)",18/10/2010, ,Calle Gran Vía de Don Diego López de Haro 23,Bilbao,48001,Vizcaya,,,,
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-X-P-007,SOCIEDADES MERCANTILES,Mayoría Pública conjunta,"Quincena Musical Donostia-San Sebastian, S.A.",A20343620,"60.112,00",Realización anual de la Quincena Musical de Donostia-San Sebastián,Privado,Estimativo,Si - EELL                          ,"ESCRITURA   de const. de 17/12/1990 (Dec. 236/1990, de 11-09)",25/01/1991, ,Avenida de la Zurriola 1,Donostia-San Sebastián,20002,Guipúzcoa,943003170,,www.quincenamusical.eus,
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-B-P-091,SOCIEDADES MERCANTILES,C. Autónoma,"Lanbarren Parke Logistikoa, S.A.",A20721767,"2.944.900,00",Promover la iniciativa e inversión de actividades económicas en Guipúzcoa,Privado,Estimativo,No -                               ,"ESCRITURA   de const. de 19/12/2000 (Dec. 126/2000, 04-07)",08/02/2001, ,Plaza Done Eztebe 1,Oiartzun,20180,Guipúzcoa,943341420,943526708,www.sprilur.es,
2019/01 situacion a  01/01/2019,País Vasco,50 -00-002-C-C-000,CONSORCIOS,,Consorcio Comunidad de Trabajo de los Pirineos,Q2200672J,0,Realización de acciones comunes dentro del ámbito competencial de las entidades territoriales que lo integran,Privado,Limitativo,Si - CCAA                          ,RESOLUCION 10/11/2005. Convenio de coop. transfronteriza,10/11/2005, ,Avenida Nuestra Señora de la Victoria 8,Jaca,22700,Huesca,974363100,374355229,www.ctp.org,info@ctp.org
2019/01 situacion a  01/01/2019,País Vasco,15-00-006-H-H-000,FUNDACIONES,,Fundación Privada para el Centro Superior de Música del País Vasco - Musikene,G20738423,0,"Gestión, promoción y soporte, sin afán de lucro, de iniciativas y actividades relacionadas con la enseñanza de musica de grado superior en el PV.",Privado,Estimativo,Si - CCAA                          ,ESCRITURA   nº 99 de 07/06/2001 (R.F. 11/07/2001),11/07/2001, ,Calle Europa Plaza 2,Donostia-San Sebastión,20018,Guipuzkoa,943023750,943316916,www.musikene.eus,info@musikene.eus
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-X-P-009,SOCIEDADES MERCANTILES,Mayoría Pública conjunta,"Sociedad Promotora de la Zona Aduanera de Irún, S.A. (ZAISA)",A20084646,"176.625.335,06","Creación, promoción y explotación de terminal de transporte",Privado,Estimativo,Pendiente -                               ,ESCRITURA   de const. de 27/07/1983 (Acuerdo de 26/07/1983),27/07/1983, ,Plaza de Euskadi (Oficina 49) 5,Irún,20305,Guipuzkoa,943630130,943633877,www.zaisa.com,info@zaisa.com
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-B-P-055,SOCIEDADES MERCANTILES,C. Autónoma,"Busturialdeko Industrialdea, S.A.",A48420806,"16.376.372,54",Estimular y promover la iniciativa y la inversión en actividades económicas en la comarca de Busturialdea.,Privado,Estimativo,Si - CCAA                          ,"ESCRITURA   de const. de 21/12/1989 (Dec.259/1989, 21-11)",07/03/1990, ,Calle Goiko Ibarra Kalea (Polígono Ind. Txaporta) 32 - 1º,Gernika-Lumo,48300,Bizkaia,946256809,,www.sprilur.es,gernika@industrialdea.spri.es
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-B-P-005,SOCIEDADES MERCANTILES,C. Autónoma,"Orquesta de Euskadi, S.A.",A20077541,"1.273.000,00",Fomento y difusión del arte y actividad musical,Privado,Estimativo,Si - CCAA                          ,"ESCRITURA   de const. de 20/04/1982 (Dec.62/1982, 15-02)",20/04/1982, ,Paseo Miramon 124,San Sebastian,20014,Guipúzcoa,943013232,943308324,www.euskadikoorkestra.eus,
2019/01 situacion a  01/01/2019,País Vasco,15-20-018-H-H-000,FUNDACIONES,,Fundación Instituto Internacional de Sociología Jurídica de Oñati,G20200424,0,Investigaciones sobre los diferentes campos en los que trabaja la Sociología Jurídica,Privado,Estimativo,Si - CCAA                          ,ESCRITURA   de constitución de 25/04/1989 (R.F. 21/03/1990),21/03/1990, ,Avenida de la Universidad 8,Oñati,20560,Gipuzkoa,943718890,943783147,www.iisj.net,manttoni@iisj.es
2019/01 situacion a  01/01/2019,País Vasco,50 -00-012-H-H-000,FUNDACIONES,,Fundación Consejo España-China,G83997460,0,"Impulsar la cooperación entre España y China en los terrenos cultural, económico, comercial, empresarial, científico y deportivo",Privado,Estimativo,No -                               ,"ESCRITURA de constitución nº 921, 12/05/2004",21/06/2004, ,Plaza Marques de Salamanca 8,Madrid,28006,Madrid,913791805,,www.fundeschina.com,
2019/01 situacion a  01/01/2019,País Vasco,15-00-008-H-H-000,FUNDACIONES,,Hobetuz-Fundación Vasca para la Formación Profesional Continua,G48850127,0,Formación contínua de los trabajadores ocupados que se lleve a cabo en la C.A.P.V.,Privado,Estimativo,Si - CCAA                          ,ESCRITURA   nº 1.561 de 19/7/1996  (R.F. 24/3/1997),24/03/1997, ,Calle Gran Vía 35 6ª,Bilbao,48009,Bizkaia,944150808,944158636,www.hobetuz.com,bizkaia@hobetuz.eus
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-B-U-008,ENTES PÚBLICOS,,Unibasq-Agencia de Calidad del Sistema Universitario Vasco,S0100002E,0,"Evaluación, acreditación y certificación de la calidad en el ámbito del sistema univer. vasco, considerando el marco español, europeo e internacional.",Privado,Limitativo,Si - CCAA                          ,"LEY 3/2004, 25-2 BO País Vasco nº 50 de 12/03/2004",02/04/2004, ,Calle San Prudencio 8,Vitoria-Gasteiz,01005,Álava,945123356,,www.unibasq.org,
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-X-P-107,SOCIEDADES MERCANTILES,Mayoría Pública conjunta,"Sociedad de Capital Desarrollo de Euskadi SOCADE,S.A.",A01133305,"30.050.605,22","Promoción o fomento, mediante la dotación de recursos financieros, de todo tipo de sociedades o empresas.",Privado,Estimativo,Si - CCAA                          ,"ESCRITURA   de const. de 17/02/1993 (Decreto 364/199, 30-12)",16/03/1993, ,Calle Alameda Urquijo (Edificio plaza Bizkaia) 36,Bilbao,48011,Bizkaia,944790192,,www.gestioncapitalriesgo.com,capitalriesgo@spri.es
2019/01 situacion a  01/01/2019,País Vasco,50 -00-005-N-N-000,OTRAS INSTITUCIONES SIN ÁNIMO DE LUCRO,,Asociación UNIRED,G84732494,0,Defender los intereses comunes de los asociados,Privado,Estimativo,Pendiente -                               ,ACTA julio 2006,05/07/2006, ,Calle Montalbán 7,Madrid,28014,Madrid,,,www.comunidadunired.es,
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-B-U-003,ENTES PÚBLICOS,,Osakidetza-Servicio Vasco de Salud,S5100023J,0,Provisión de servicios sanitarios a través de las organizaciones públicas de servicios sanitarios dependientes del mismo.,Privado,Estimativo,Si - CCAA                          ,"LEY 8/1997, 26-6 BO País Vasco nº 138 de 21/07/1997",01/01/1998,15-00-000-B-V-008,Calle Álava 45,Vitoria-Gasteiz,01006,Álava,,,www.osakidetza.euskadi.eus,
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-B-P-004,SOCIEDADES MERCANTILES,C. Autónoma,"Eusko Jaurlaritzaren lnformatika Elkartea, A.B. - Sociedad Informática del Gobierno Vasco, S.A. (EJIE)",A01022664,"15.538.764,85",Prestación de servicios informáticos,Privado,Estimativo,Si - CCAA                          ,"ESCRITURA   de const. de 20/04/1982 (Dec.60/1982, 01-02)",20/04/1982, ,Avenida del Mediterráneo 14,Vitoria-Gasteiz,01010,Álava,945017300,945017301,www.ejie.eus,ejie@ejie.eus
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-B-P-112,SOCIEDADES MERCANTILES,C. Autónoma,"Urolako Industrialdea, S.A.",A20118238,"14.806.440,34",Promover la inversión industrial en la comaca de Urola,Privado,Estimativo,Si - CCAA                          ,"ESCRITURA   de const. de 26/12/1985 (Dec. 373/1985, 10/12)",26/12/1985, ,Polígono Industrialdea Edificio Oficinas - Barrio Argixao. Buzón 0 ,Zumarraga,20700,Gipuzkoa,943724766,,www.sprilur.es,zumarraga@industrialdea.spri.es
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-B-P-045,SOCIEDADES MERCANTILES,C. Autónoma,"Bidasoa Oarsoko Industrialdea, S.A.",A20125993,"15.529.840,00",Estimular y promover la iniciativa y la inversión industrial en las comarcas del Bidasoa y de Oarsoaldea.,Privado,Estimativo,Si - CCAA                          ,"ESCRITURA de const. nº393 de 07/03/1986 (Dec.12/1986, 21-01)",08/09/1986, ,"Calle Gabiria, 2 - 1º - Of. I 2-1º",Irún,20305,Gipuzkoa,943632591,,www.sprilur.es,irun@industrialdea.spri.es
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-B-P-103,SOCIEDADES MERCANTILES,C. Autónoma,"Euskotren Participaciones, S.A.",A95292942,"60.102,00",Administración y negociación de participaciones sociales y valores mobiliarios relacionados con el transporte,Privado,Estimativo,Si - CCAA                          ,"ESCRITURA   de const. de 29/12/2003 (Dec.312/2003, 16-12)",15/03/2004, ,Calle Atxuri nº 6,Bilbao,48006,Vizcaya,944019900,944019901,www.euskotren.eus,attcliente@euskotren.eus
2019/01 situacion a  01/01/2019,País Vasco,15-20-001-C-C-000,CONSORCIOS,,Consorcio para la Educación Compensatoria y Formación Ocupacional del Territorio Histórico de Guipúzcoa,P7000001C,0,Desarrollo del Plan de Formación Ocupacional y Educación Compensatoria en el Territorio Histórico de Guipúzcoa.,Público,Limitativo,Si - EELL                          ,ACUERDO Consejo de Diputados de 01/10/1985 (BOE 24/02/86),01/10/1985, ,"Calle Logroño 7, bajo",Donostia-San Sebastián,20018,Guipúzcoa,,,,
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-X-P-100,SOCIEDADES MERCANTILES,Mayoría Pública conjunta,"Centro Internacional de Cultura Contemporánea, S.A.",A20762233,"12.149.313,00",Creación de Proyecto Cultural y Arquitectónico para el C. Inter. de Cultura Contemp. en San Sebastián,Privado,Estimativo,Si - EELL                          ,"ESCRITURA   de cons. de 28/12/2001 (Dec. 360/2001, de 18-12)",19/01/2002, ,Plaza de las Cigarreras 1,Donostia-San Sebastián,20012,Guipúzcoa,943011311,,www.tabakalera.eu,tabakalera@tabakalera.eu
2019/01 situacion a  01/01/2019,País Vasco,15-00-010-N-N-000,OTRAS INSTITUCIONES SIN ÁNIMO DE LUCRO,,"Asociación BCBL Basque Center on Cognition, Brain and Language",G20988929,0,Centro de Investigación de excelencia en neurociencia congnitiva y estudios del lenguaje.,Privado,Estimativo,Si - CCAA                          ,ESCRITURA   constitución de 19/11/2008 (Reg.Asoc. 06/02/2009),06/02/2009, ,Paseo Mikeletegui (Parque Científico y Tecnológico de Gipuzkoa) 69 2º,Donostia-San Sebastián,20009,Gipuzkoa,943309300,943309052,www.bcbl.eu,info@bcbl.eu
2019/01 situacion a  01/01/2019,País Vasco,15-00-012-H-H-000,FUNDACIONES,,Fundación FICOBA,G20816765,0,"Promoción económica y cultural de la Costa Vasca y promover, organizar y dirigir el Recinto Ferial que gestiona certámenes comerciales.",Privado,Estimativo,Pendiente -                               ,ESCRITURA   nº 1.174 de 23/07/2003 (R.F. 04/03/2004),04/03/2004, ,Avenida Iparralde 43,Irún,20302,Gipuzkoa,943667788,943616164,www.ficoba.org,ficoba@ficoba.org
2019/01 situacion a  01/01/2019,País Vasco,15-20-014-H-H-000,FUNDACIONES,,Fundación Eresbil-Archivo Vasco de la Música,G75061200,0,"Investigación, recopilación, conservación y difusión del Patrimonio musical vasco en especial, la producción de los compositores vascos.",Privado,Estimativo,Si - CCAA                          ,ESCRITURA nº 260 de 15/03/2011 (R.F. 19/06/2012),19/06/2012, ,Avenida Alfonso XI 2,Errenteria,20100,Gipuzkoa,943000868,943529706,www.eresbil.com,bulegoa@eresbil.com
2019/01 situacion a  01/01/2019,País Vasco,15-48-011-C-C-000,CONSORCIOS,,Consorcio para la Educación Compensatoria y Formación Ocupacional de Bizkaia,P9800002I,0,Inserción social de niños u jóvenes en dificultad y desarrollo de la Educación Compensatoria en el Territorial Histórico de Bizkaia.,Público,Limitativo,Si - EELL                          ,  CONVENIO   de colaboración de 16 de mayo de 1989, 16/05/1989, ,Calle Gran Via de Don Diego López de Haro 25,Bilbao,48009,Bizkaia,944765375,944761343,www.cecobi.hezkuntza.net,consoredu@gmail.com
2019/01 situacion a  01/01/2019,País Vasco,15-00-001-C-C-000,CONSORCIOS,,Consorcio Haurreskolak,P0100385D,0,Gestión Integral de Escuelas Infantiles,Público,Limitativo,Si - CCAA                          ,CONVENIO de Colaboración de 24/09/2003 (BOPV 26/12/2003),24/09/2003, ,"Avenida Otaola,  Edificio Jaizkibel, 1º planta 29",Eibar,20600,Guipuzkoa,94382190,,www.haurreskolak.net,
2019/01 situacion a  01/01/2019,País Vasco,15-00-020-H-H-000,FUNDACIONES,,"Fundación Bc Materials-Basque Center For Materials, Aplication and Nanostructures",G95686069,0,Constituir centro investigación básica y orientada de excelencia en el ámbito de la ciencia de materiales.,Privado,Estimativo,Si - CCAA                          ,ESCRITURA   nº 1.099 de 25/04/2012 (R.F. 02/07/2012),02/07/2012, ,Barrio Sarriena (UPV Campus Bizkaia) s/n,Leioa,48940,Bizkaia,946128811,,www.bcmaterials.net,info@bcmaterials.net
2019/01 situacion a  01/01/2019,País Vasco,15-00-014-H-H-000,FUNDACIONES,,Fundación Biofísica Bizkaia/Biofisica Bizcaia Fundazioa,G95453775,0,"Promover, realizar, apoyar, financiar, actividades de investigación, docencia a nivel de post-grado y divulgación en el área de la Biofísica.",Privado,Estimativo,Si - CCAA                          ,ESCRITURA   nº 4.051 de 14/12/2006 (R.F. 18/01/2007),18/01/2007, ,Barrio Sarriena s/n,Leiona,48940,Bizkaia,,,www.fundacionbofisicabizkaia.org,
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-B-V-012,OO.AA.ADMINISTRATIVOS,,Kontsumobilde-Instituto Vasco de Consumo,Q0100569C,0,"Se encarga de definir, planificar, impulsar y ejecutar las políticas del Gobierno Vasco en materia de defensa y protección de consumidores y usuarios.",Público,Limitativo,Si - CCAA                          ,"LEY 9/2007, 29-6 BO País Vasco nº 140 de 20/07/2007",21/07/2007, ,Avenida Santiago 11,Vitoria-Gasteiz,01002,Álava,945062140,,www.kontsumobide.euskadi.eus,kontsumobide@kontsumobide.eus
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-B-P-003,SOCIEDADES MERCANTILES,C. Autónoma,"Eusko Irratia-Radiodifusión Vasca, S.A. (Sociedad Unipersonal)",A48139224,"550.828,08",Producción y difusión de sonidos mediante emisiones radioeléctricas a través de ondas y cables,Privado,Estimativo,Si - CCAA                          ,"ESCRITURA   de const. de 04/11/1982 (Dec.158/1982, 19-07)",04/11/1982, ,Calle Capuchinos de Basurto 2,Bilbao,48013,Bizkaia,946563000,,www.eitb.com,
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-X-P-116,SOCIEDADES MERCANTILES,Mayoría Pública conjunta,"Urdulizko Industrialdea, S.A.",A95238994,"2.616.000,00","Estimular y promover la iniciativa y la inversión de actividades económicas en Urduliz, mediante la realización de operaciones inmobiliarias.",Privado,Estimativo,No -                               ,ESCRITURA   de constitución de 27/12/2002 (RM 13/03/2003),13/03/2003, ,Calle Aita Gotzon 37 - Bj,Urduliz,48610,Bizkaia,,,,
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-B-P-107,SOCIEDADES MERCANTILES,C. Autónoma,"Eitbnet, S.A., (Sociedad Unipersonal)",A95267936,"305.000,00","Producción, Publicación, compraventa, explotación y distribución de contenidos para la sociedad de la información",Privado,Estimativo,Si - CCAA                          ,"ESCRITURA   de const. de 25/06/2003 (Decreto 100/2003, de 6-5)",29/11/2003, ,Calle Capuchinos del Basurto 2,Bilbao,18013,Vizcaya,946563000,946563095,www.eitb.eus,
2019/01 situacion a  01/01/2019,País Vasco,50 -00-000-X-P-002,SOCIEDADES MERCANTILES,,"Instituto Lactológico de Lecumberri, S.A.",A31266810,"60.101,00","Planificación, establecimiento y prestación de toda clase de servicios en relación con el sector lacteo",Privado,Estimativo,Pendiente -                               ,ESCRITURA de constitución 11/04/1990 (RM 16/10/1990),16/10/1990, ,Plaza Plazaola 23,Lekunberri,31870,Navarra,948507215,948604535,www.illekunberri.com,alvo@illekunberri.com
