version,codigo_ente,nombre,fuente_alta,inf_fuente_alta,fuente_baja,inf_fuente_baja,alta_desde,baja_desde
2019/01 situacion a  01/01/2019,50 -00-003-C-C-000,07-00-000-B-B-000,Comunidad Autónoma de Castilla y León,"10,00","10,00",OTROS,Convenio de Colaboración 26/06/2000 BOE 16/03/2001,26/06/2000
2019/01 situacion a  01/01/2019,50 -00-003-C-C-000,08-00-000-B-B-000,Comunidad Autónoma de Castilla-La Mancha,"6,67","6,67",OTROS,Convenio de Colaboración 26/06/2000 BOE 16/03/2001,26/06/2000
2019/01 situacion a  01/01/2019,50 -00-003-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"10,00","10,00",OTROS,Convenio de Colaboración 26/06/2000 BOE 16/03/2001,26/06/2000
2019/01 situacion a  01/01/2019,50 -00-003-C-C-000,10-00-000-B-B-000,Comunidad Autónoma de Extremadura,"3,33","3,33",OTROS,Convenio de Colaboración 26/06/2000 BOE 16/03/2001,26/06/2000
2019/01 situacion a  01/01/2019,50 -00-003-C-C-000,11-00-000-B-B-000,Comunidad Autónoma de Galicia,"3,33","3,33",OTROS,Convenio de Colaboración 26/06/2000 BOE 16/03/2001,26/06/2000
2019/01 situacion a  01/01/2019,50 -00-003-C-C-000,12-00-000-B-B-000,Comunidad Autónoma de Madrid,"6,67","6,67",OTROS,Convenio de Colaboración 26/06/2000 BOE 16/03/2001,26/06/2000
2019/01 situacion a  01/01/2019,50 -00-003-C-C-000,13-00-000-B-B-000,Comunidad Autónoma de la Región de Murcia,"3,33","3,33",OTROS,Convenio de Colaboración 26/06/2000 BOE 16/03/2001,26/06/2000
2019/01 situacion a  01/01/2019,50 -00-003-C-C-000,14-00-000-B-B-000,Comunidad Foral de Navarra,"3,33","3,33",OTROS,Convenio de Colaboración 26/06/2000 BOE 16/03/2001,26/06/2000
2019/01 situacion a  01/01/2019,50 -00-003-C-C-000,15-00-000-B-B-000,Comunidad Autónoma del País Vasco,"10,00","10,00",OTROS,Convenio de Colaboración 26/06/2000 BOE 16/03/2001,26/06/2000
2019/01 situacion a  01/01/2019,50 -00-003-C-C-000,16-00-000-B-B-000,Comunidad Autónoma de La Rioja,"3,33","3,33",OTROS,Convenio de Colaboración 26/06/2000 BOE 16/03/2001,26/06/2000
2019/01 situacion a  01/01/2019,50 -00-003-C-C-000,17-00-000-B-B-000,Comunidad Autónoma Valenciana,"6,67","6,67",OTROS,Convenio de Colaboración 26/06/2000 BOE 16/03/2001,26/06/2000
2019/01 situacion a  01/01/2019,50 -00-003-C-C-000,19-00-000-Z-Z-000,Ciudad de Melilla,"3,33","3,33",OTROS,Convenio de Colaboración 26/06/2000 BOE 16/03/2001,26/06/2000
2019/01 situacion a  01/01/2019,19-52-001-Z-P-003,"Información Municipal Melilla, S.A. (INMUSA)",ESCRITURA,,,,15/03/1995,
2019/01 situacion a  01/01/2019,19-52-001-Z-V-004,Fundación Ciudad Monumental de Melilla,B.O.P.,BOME de 08/06/2001,,,08/06/2001,
2019/01 situacion a  01/01/2019,19-00-000-Z-O-001,Instituto de las Culturas,DECRETO,nº 237 de 08/05/2008 (BOME nº 4502 de 09/05),,,09/05/2008,
2019/01 situacion a  01/01/2019,19-52-001-Z-P-002,"Empresa Municipal de Vivienda y Suelo de Melilla, S.A. (EMVISMESA)",ESCRITURA,,,,15/03/1995,
2019/01 situacion a  01/01/2019,19-00-000-Z-V-001,Patronato de turismo de Melilla,DECRETO,"153, 14-03-2004. BOME 4067, 09-03-2004",,,27/03/2004,
2019/01 situacion a  01/01/2019,19-52-001-Z-P-001,"Proyecto Melilla, S.A. (PROMESA)",ESCRITURA,de constitución (RM 14/01/1991),ESCRITURA,de cambio de denominación (RM 18/07/2013),15/03/1995,17/07/2013
2019/01 situacion a  01/01/2019,19-52-001-Z-P-001,Sociedad Pública de Promoción Económica de Melilla Proyecto Melilla S.A. (PROMESA),ESCRITURA,de cambio de denominación (RM 18/07/2013),,,18/07/2013,
2019/01 situacion a  01/01/2019,19-52-001-Z-V-002,Patronato del Centro Asociado de la UNED en Melilla,LEY ORGANICA,"Ley Orgánica 2/1995, de 13 de marzo",,,15/03/1995,
2019/01 situacion a  01/01/2019,19-00-001-H-H-000,Fundación para el Desarrollo Socioeconómico Hispano-Marroquí,ESCRITURA,de constitución nº 750 de 13/04/2005,,,16/11/2005,
2019/01 situacion a  01/01/2019,19-00-000-Z-Z-000,Ciudad de Melilla,LEY ORGANICA,"2/1983, 13-3",,,15/03/1995,
2019/01 situacion a  01/01/2019,13-00-000-X-P-003,S.A. de Prom. y Equipamiento de Suelo de Lorca (SAPRELORCA),ESCRITURA,de constitución nº 1.101 de 25/10/1982,,,20/01/1983,
2019/01 situacion a  01/01/2019,13-00-000-X-P-002,"Cartagena Alta Velocidad, S.A.",ESCRITURA,de constitución de 12/12/2006,,,01/02/2007,
2019/01 situacion a  01/01/2019,13-00-000-B-P-036,"Tecnologías de la Información y la Comunicación, Aplicaciones y Redes para la Universidad de Murcia, S.L.U. (TICARUM)",ESCRITURA,"de Constitución nº 108, de 18/01/2011",,,01/02/2011,
2019/01 situacion a  01/01/2019,13-30-006-H-H-000,Fundación Teatro Romano de Cartagena,ESCRITURA,"de constitución nº 1.190, de 21/03/2003",,,23/05/2003,
2019/01 situacion a  01/01/2019,13-00-000-B-U-003,Consejo Económico y Social de la Región de Murcia (CES),LEY,"3/1993, 16-07. BORM 184, 10/08/1993",,,11/08/1993,
2019/01 situacion a  01/01/2019,13-00-001-C-C-000,Consorcio del Campus Universitario de Lorca,CONVENIO,"de colaboración 08/07/2005, BORM nº 221 24/09/2005",,,09/07/2005,
2019/01 situacion a  01/01/2019,13-00-000-B-V-010,Servicio Regional de Empleo y Formación,LEY,"9/2002, 11-11. BORM 276, 28/11/2002",,,01/01/2003,
2019/01 situacion a  01/01/2019,13-00-000-B-O-001,Instituto Murciano de Acción Social (IMAS),LEY,"1/2006, de 10 de abril; BORM 94, de 25/04/06",,,01/01/2007,
2019/01 situacion a  01/01/2019,13-00-008-H-H-000,Fundación Veterinaria Clínica de la Universidad de Murcia,ESCRITURA,"de constitución nº 2.084, de 30/11/2007",,,25/06/2008,
2019/01 situacion a  01/01/2019,13-00-000-B-I-004,Instituto de las Industrias Culturales y de las Artes de la Región de Murcia (ICA),LEY,"14/2012, de 27 de diciembre (BORM nº 301, 31/12/12",,,01/01/2013,
2019/01 situacion a  01/01/2019,13-00-000-B-I-003,Instituto de Crédito y Finanzas de la Región Murcia (ICREF),LEY,"11/2007, de 27/12; D.Adic.5ª(BORM 300. 31/12/2007)",,,01/01/2008,
2019/01 situacion a  01/01/2019,13-30-014-C-C-000,C. Constru. y Financ. piscina cubierta climatizada en Alguazas,CONVENIO,de Colaboración de 16/10/2002,,,16/10/2002,
2019/01 situacion a  01/01/2019,13-00-000-B-O-004,Agencia Tributaria de la Región de Murcia,LEY,"14/2012, de 27 de diciembre (BORM nº 301, 31/12/12",,,01/01/2013,
2019/01 situacion a  01/01/2019,13-00-001-H-H-000,Fundación Instituto de Estudios Económicos de la Región de Murcia,ESCRITURA,de constitución nº 277 de 01/03/2005,,,22/03/2005,
2019/01 situacion a  01/01/2019,13-30-001-C-C-000,C. Servicio Extinción de Incendios y Salvamento C.A. Región de Murcia,ACTA,de constitución de 30/06/1992,,,30/06/1992,
2019/01 situacion a  01/01/2019,13-30-005-C-C-000,Consorcio Depósito Franco de Cartagena,ESCRITURA,"Nº 1.709, de 11/06/1993",,,11/06/1993,
2019/01 situacion a  01/01/2019,13-00-000-X-P-001,"Murcia Alta Velocidad, S.A.",ESCRITURA,de constitución de 12/12/2006,,,31/01/2007,
2019/01 situacion a  01/01/2019,13-00-000-H-H-008,Fundación Murciana para la Tutela y Defensa Judicial de Adultos,ESCRITURA,"de constitución nº 1.969, de 30/12/2002",,,13/02/2003,
2019/01 situacion a  01/01/2019,13-30-003-H-H-000,Fundación para la Formación e Investigación Sanitaria,ESCRITURA,"de constitución nº 2.834, de 17/12/2004",,,11/02/2005,
2019/01 situacion a  01/01/2019,13-30-020-C-C-000,C. para el Centro Regional Asociado de la U.N.E.D. Cartagena,CONVENIO,de colaboración de 23/10/1989,,,23/10/1989,
2019/01 situacion a  01/01/2019,13-00-003-C-C-000,Consorcio Año Jubilar 2010,CONVENIO,de Colaboración de 10/09/2009,,,10/09/2009,
2019/01 situacion a  01/01/2019,13-30-012-C-C-000,Consorcio Vía Verde del Noroeste,CONVENIO,colaboración de 04/03/2003 BORM nº 66 de 21/03/03,B.O.C.,de la Región de Murcia nº 18 de 23/01/2012,04/03/2003,22/01/2012
2019/01 situacion a  01/01/2019,13-30-012-C-C-000,Consorcio de las Vías Verdes de la Región de Murcia,B.O.C.,de la Región de Murcia nº 18 de 23/01/2012,,,23/01/2012,
2019/01 situacion a  01/01/2019,13-00-000-B-P-024,"Desaladora de Escombreras, S.A.",ESCRITURA,de compraventa de acciones nº 96 de 17/02/2006,ESCRITURA,nº 1.662 de 14/07/2010,23/03/2006,29/07/2010
2019/01 situacion a  01/01/2019,13-00-000-B-P-024,"Desaladora de Escombreras, S.A.U.",ESCRITURA,nº 1.662 de 14/07/2010,,,30/07/2010,
2019/01 situacion a  01/01/2019,13-00-000-B-B-000,Comunidad Autónoma de la Región de Murcia,LEY ORGANICA,"4/1982, 9-6",,,09/06/1982,
2019/01 situacion a  01/01/2019,13-00-000-B-I-006,Radiotelevisión de la Región de Murcia (RTRM),LEY,Ley 10/12 de 5 de Diciembre BORM 10/12/2012,,,10/12/2012,
2019/01 situacion a  01/01/2019,13-00-000-B-P-005,"Industrialhama, S.A.",ESCRITURA,de constitución nº 700 de 10/06/1986,,,19/11/1986,
2019/01 situacion a  01/01/2019,13-00-000-B-U-007,Entidad Regional de Saneamiento y Depuración de Aguas Residuales de la Región de Murcia (ESAMUR),LEY,"3/2000, 12-07. BORM 175, 29/07/2000",,,30/07/2000,
2019/01 situacion a  01/01/2019,50 -00-003-C-C-000,01-00-000-B-B-000,Comunidad Autónoma de Andalucía,"10,00","10,00",OTROS,Convenio de Colaboración 26/06/2000 BOE 16/03/2001,26/06/2000
2019/01 situacion a  01/01/2019,50 -00-003-C-C-000,02-00-000-B-B-000,Comunidad Autónoma de Aragón,"6,67","6,67",OTROS,Convenio de Colaboración 26/06/2000 BOE 16/03/2001,26/06/2000
2019/01 situacion a  01/01/2019,50 -00-003-C-C-000,03-00-000-B-B-000,Comunidad Autónoma del Principado de Asturias,"3,34","3,34",OTROS,Convenio de Colaboración 26/06/2000 BOE 16/03/2001,26/06/2000
2019/01 situacion a  01/01/2019,50 -00-003-C-C-000,04-00-000-B-B-000,Comunidad Autónoma de Las Illes Balears,"3,34","3,34",OTROS,Convenio de Colaboración 26/06/2000 BOE 16/03/2001,26/06/2000
2019/01 situacion a  01/01/2019,50 -00-003-C-C-000,05-00-000-B-B-000,Comunidad Autónoma de Canarias,"3,33","3,33",OTROS,Provisional,19/12/2006
2019/01 situacion a  01/01/2019,50 -00-003-C-C-000,06-00-000-B-B-000,Comunidad Autónoma de Cantabria,"3,33","3,33",OTROS,Convenio de Colaboración 26/06/2000 BOE 16/03/2001,26/06/2000
2019/01 situacion a  01/01/2019,50 -00-003-C-C-000,07-00-000-B-B-000,Comunidad Autónoma de Castilla y León,"10,00","10,00",OTROS,Convenio de Colaboración 26/06/2000 BOE 16/03/2001,26/06/2000
2019/01 situacion a  01/01/2019,50 -00-003-C-C-000,08-00-000-B-B-000,Comunidad Autónoma de Castilla-La Mancha,"6,67","6,67",OTROS,Convenio de Colaboración 26/06/2000 BOE 16/03/2001,26/06/2000
2019/01 situacion a  01/01/2019,50 -00-003-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"10,00","10,00",OTROS,Convenio de Colaboración 26/06/2000 BOE 16/03/2001,26/06/2000
2019/01 situacion a  01/01/2019,50 -00-003-C-C-000,10-00-000-B-B-000,Comunidad Autónoma de Extremadura,"3,33","3,33",OTROS,Convenio de Colaboración 26/06/2000 BOE 16/03/2001,26/06/2000
2019/01 situacion a  01/01/2019,50 -00-003-C-C-000,11-00-000-B-B-000,Comunidad Autónoma de Galicia,"3,33","3,33",OTROS,Convenio de Colaboración 26/06/2000 BOE 16/03/2001,26/06/2000
2019/01 situacion a  01/01/2019,50 -00-003-C-C-000,12-00-000-B-B-000,Comunidad Autónoma de Madrid,"6,67","6,67",OTROS,Convenio de Colaboración 26/06/2000 BOE 16/03/2001,26/06/2000
2019/01 situacion a  01/01/2019,50 -00-003-C-C-000,13-00-000-B-B-000,Comunidad Autónoma de la Región de Murcia,"3,33","3,33",OTROS,Convenio de Colaboración 26/06/2000 BOE 16/03/2001,26/06/2000
2019/01 situacion a  01/01/2019,50 -00-003-C-C-000,14-00-000-B-B-000,Comunidad Foral de Navarra,"3,33","3,33",OTROS,Convenio de Colaboración 26/06/2000 BOE 16/03/2001,26/06/2000
2019/01 situacion a  01/01/2019,50 -00-003-C-C-000,15-00-000-B-B-000,Comunidad Autónoma del País Vasco,"10,00","10,00",OTROS,Convenio de Colaboración 26/06/2000 BOE 16/03/2001,26/06/2000
2019/01 situacion a  01/01/2019,50 -00-003-C-C-000,16-00-000-B-B-000,Comunidad Autónoma de La Rioja,"3,33","3,33",OTROS,Convenio de Colaboración 26/06/2000 BOE 16/03/2001,26/06/2000
2019/01 situacion a  01/01/2019,50 -00-003-C-C-000,17-00-000-B-B-000,Comunidad Autónoma Valenciana,"6,67","6,67",OTROS,Convenio de Colaboración 26/06/2000 BOE 16/03/2001,26/06/2000
2019/01 situacion a  01/01/2019,50 -00-003-C-C-000,19-00-000-Z-Z-000,Ciudad de Melilla,"3,33","3,33",OTROS,Convenio de Colaboración 26/06/2000 BOE 16/03/2001,26/06/2000
2019/01 situacion a  01/01/2019,13-00-000-B-W-002,Universidad Politécnica de Cartagena,LEY,5/1998 de 3/8. BOCM nº 182 de 08/08/1998,,,08/08/1998,
2019/01 situacion a  01/01/2019,13-00-000-B-P-016,"Centro Alto Rendimiento Región de Murcia, S.A.U. (CAR)",ESCRITURA,de constitución nº 2784 de 30/12/2002,ESCRITURA,nº 66 de 22/01/2016,28/02/2003,15/06/2016
2019/01 situacion a  01/01/2019,13-00-000-B-P-016,"Región de Murcia Deportes, S.A.U.",ESCRITURA,nº 66 de 22/01/2016,,,16/06/2016,
2019/01 situacion a  01/01/2019,13-30-023-C-C-000,Consorcio Marina de Cope,CONVENIO,Colaboración de 03/12/04 BORM nº 297 de 24/12/04,,,03/12/2004,
2019/01 situacion a  01/01/2019,13-00-000-B-O-002,Boletín Oficial de la Región de Murcia,LEY,"6/2009, 9-10. BORM nº 245 de 23-10-2009",,,01/01/2010,
2019/01 situacion a  01/01/2019,13-00-000-B-O-005,Instituto Murciano de Investigación y Desarrollo Agrario y Alimentario (IMIDA),DECRETO,13/2006 de 17 de marzo BORM 26/3/2006,,,27/03/2006,
2019/01 situacion a  01/01/2019,13-00-000-B-U-005,Servicio Murciano de Salud,LEY,"4/1994, 26-7. BORM 176, 04/08/1994",,,01/01/1995,
2019/01 situacion a  01/01/2019,13-00-000-B-W-001,Universidad de Murcia,REAL DECRETO,948/1995 de 9/6. BOCM nº 0156 de 07/07/1995,,,01/10/1995,
2019/01 situacion a  01/01/2019,13-30-002-C-C-000,Consorcio Gestión de Residuos Sólidos Región de Murcia (COGERMU),ACTA,"de sesión constituyente, de 30/11/1994",,,30/11/1994,
2019/01 situacion a  01/01/2019,13-00-000-H-H-007,Fundación Agencia Regional de Gestión de la Energía de Murcia,ESCRITURA,"de constitución nº 212, de 27/07/2001",,,05/10/2001,
2019/01 situacion a  01/01/2019,13-30-011-H-H-000,Fundación Cante de las Minas,ESCRITURA,nº 489/10 de 18 de febrero de 2010,,,01/07/2010,
2019/01 situacion a  01/01/2019,13-00-000-H-H-009,Fundación Orquesta Sinfónica de la Región de Murcia (OSRM),ESCRITURA,"de constitución nº 4.188, de 09/09/2002",,,07/01/2003,
2019/01 situacion a  01/01/2019,13-00-000-X-P-004,"Centro Integrado de Transportes de Murcia, S.A. (CITMUSA)",ESCRITURA,de constitución nº 1.702 de 01/10/1999,,,07/01/2000,
2019/01 situacion a  01/01/2019,13-00-000-H-H-006,Fundación Instituto Euromediterráneo de Hidrotecnia,ESCRITURA,"de constitución nº 3.174, de 23/07/2001",ESCRITURA,"nº 1.868, de 26/04/2007, según Resol. 02/05/2007",13/09/2001,25/04/2007
2019/01 situacion a  01/01/2019,13-00-000-H-H-006,Fundación Instituto Euromediterráneo del Agua (Fundación IEA),ESCRITURA,"nº 1.868, de 26/04/2007, según Resol. 02/05/2007",,,26/04/2007,
2019/01 situacion a  01/01/2019,13-00-000-B-U-002,Instituto de Fomento de la Región de Murcia (INFO),LEY,"6/1986, 24-05. BORM 147, 28/06/1986",,,29/06/1986,
2019/01 situacion a  01/01/2019,13-00-000-H-H-004,Fundación Mariano Ruiz Funes,ESCRITURA,"de constitución nº 1.254, de 15/04/1991",,,20/11/1992,
2019/01 situacion a  01/01/2019,13-00-000-C-C-002,Consorcio construcción piscina cubierta climatizada en Cieza,CONVENIO,de colaboración de 13/01/2004,,,13/01/2004,
2019/01 situacion a  01/01/2019,13-00-000-H-H-001,Fundación Integra,ESCRITURA,de constitución nº 629 de 10/02/1998,,,31/07/1998,
2019/01 situacion a  01/01/2019,13-00-000-H-H-003,"Fundación Séneca, Agencia Regional de Ciencia y Tecnología",ESCRITURA,"de constitución nº 3.425, de 20/12/1996",,,13/01/1997,
2019/01 situacion a  01/01/2019,13-00-000-B-I-005,Instituto de Turismo de la Región de Murcia,LEY,"14/2012, de 27 de diciembre (BORM nº 301, 31/12/12",,,01/01/2013,
2019/01 situacion a  01/01/2019,17-46-007-C-C-000,C. Gest. Centro de Expos. y Actividades Artesanales C.V.,ACTA,de Constituc de 11/05/1987,ACUERDO,65/2002 29-11,13/04/1987,28/11/2002
2019/01 situacion a  01/01/2019,17-46-007-C-C-000,Consorcio de Gestión del Centro de Artesanía de la Comunidad Valenciana,ACUERDO,65/2002 de 29 de noviembre,,,29/11/2002,
2019/01 situacion a  01/01/2019,17-46-015-H-H-000,Fundación de la Comunitat Valenciana Jaume II El Just,ESCRITURA,esc const. nº 3.136 de 30/06/1999,,,24/01/2000,
2019/01 situacion a  01/01/2019,17-00-000-B-P-024,"Aeropuerto de Castellón, S.L.",ESCRITURA,const. nº 236 de 21/01/03 (R.M.11/03/03),,,11/03/2003,
2019/01 situacion a  01/01/2019,17-46-026-H-H-000,Fundación de la Comunidad Valenciana Ciudad Politécnica de la Innovación,ESCRITURA,nº 993 de 6 de marzo 2008 (R.F. 30/07/2008),,,30/07/2008,
2019/01 situacion a  01/01/2019,17-00-000-B-P-070,Societat Anònima de Mitjans de Comunicació de la Comunitat Valenciana,ESCRITURA,"nº 404, de 05/04/2017 (R.M. 25/05/2017)",,,25/05/2017,
2019/01 situacion a  01/01/2019,17-00-000-B-U-004,"Instituto Valenciano de Artes Escénicas, Cinematografía y Música",LEY,"9/1986, 30-12",LEY,"6/1993, 31-12",08/01/1987,31/12/1993
2019/01 situacion a  01/01/2019,17-00-000-B-U-004,Teatres de la Generalitat Valenciana (TGV),LEY,"6/1993, 31-12",DECRETO - LEY,"7/2012, de 19octubre (DOCV 22/10/2012)",01/01/1994,22/10/2012
2019/01 situacion a  01/01/2019,17-00-000-B-U-004,CulturArts Generalitat,DECRETO - LEY,"7/2012, de 19oct (DOCV 22/10/2012)",LEY,"1/2018, de 9 febrero (DOGV 12/02/2018)",23/10/2012,12/02/2018
2019/01 situacion a  01/01/2019,17-00-000-B-U-004,Institut Valencià de Cultura,LEY,"1/2018, de 9 febrero (DOGV 12/02/2018)",,,13/02/2018,
2019/01 situacion a  01/01/2019,17-00-001-N-N-000,Feria Muestrario Internacional de Valencia,PROVISIONAL,"LEY ORGÁNICA 5/1982, 1-7",,,01/07/1982,
2019/01 situacion a  01/01/2019,17-00-000-B-W-001,Universidad de Alicante,REAL DECRETO,"2633/1985, de 10 noviembre",,,31/12/1985,
2019/01 situacion a  01/01/2019,17-00-005-H-H-000,F. para el Estudio de la Violencia,ESCRITURA,nº 4.441 de 22/10/1997 (R.F. 04/12/1997),ESCRITURA,28/12/2001,04/12/1997,27/12/2001
2019/01 situacion a  01/01/2019,17-00-005-H-H-000,F. de la C.V. para el Estudio de la Violencia,ESCRITURA,28/12/2001,ESCRITURA,nº 3101 de 19/10/2007,28/12/2001,18/10/2007
2019/01 situacion a  01/01/2019,17-00-005-H-H-000,Fundación de la Comunitat Valenciana para el Estudio Violencia-Centro Reina Sofía,ESCRITURA,nº 3101 de 19/10/2007,,,19/10/2007,
2019/01 situacion a  01/01/2019,17-00-038-H-H-000,F. Para el Desarrollo del Cono Sur,ESCRITURA,"Const.nº 220, de 30/01/1997(R.F.08/05/1997)",ESCRITURA,"nº 1776/2001, de 29/05/2001 (R.M. 27/08/2001)",08/05/1997,26/08/2001
2019/01 situacion a  01/01/2019,17-00-038-H-H-000,"Fundación para el Desarrollo del Cono Sur, Fundación de la Comunitat Valenciana",ESCRITURA,"nº1776/2001, de 29/05/2001 (R.F.27/08/2001)",,,27/08/2001,
2019/01 situacion a  01/01/2019,17-00-000-B-U-036,"Institut Valencià de Conservació, Restauració i Investigació (IVCR+I)",LEY,"21/2017, de 28 de diciembre, MFGAF y Org. de la G",,,01/01/2018,
2019/01 situacion a  01/01/2019,17-00-013-H-H-000,F. de la C.V. para la Atención a las Víctimas del Delito,ESCRITURA,nº 2.254 de 20/05/2004 (R.F.: 25/05/2004),ESCRITURA,nº 2724 de 21/06/2005,25/05/2004,31/12/2005
2019/01 situacion a  01/01/2019,17-00-013-H-H-000,F. de la C.V. para la Atención a las Víctimas del Delito y Encuentro Familiar (FAVIDE),ESCRITURA,nº 2724 de 21/06/2005,ESCRITURA,nº 3878 de 22/11/2013 (R.F.21/01/2014),01/01/2006,20/01/2014
2019/01 situacion a  01/01/2019,17-00-013-H-H-000,Fundación de la Comunitat Valenciana para la Atención a las Víctimas del Delito (FAVIDE),ESCRITURA,nº 3878 de 22/11/2013 (R.F.21/01/2014),,,21/01/2014,
2019/01 situacion a  01/01/2019,17-12-006-H-H-000,Fundació Germà Colon Doménech de la Comunitat Valenciana,ESCRITURA,"constitución, nº1781, de 4/11/2002 (R.F. 15/05/03)",,,15/05/2003,
2019/01 situacion a  01/01/2019,17-00-002-N-N-000,Institución Ferial Alicantina (IFA),RESOLUCION,Resolución de la D.G.Justicia de 31/07/1995,,,31/07/1995,
2019/01 situacion a  01/01/2019,17-12-016-C-C-000,Consorcio Gestor del Paisaje Protegido de la Desembocadura del Millars,ESTATUTOS,Estatutos,,,27/04/2007,
2019/01 situacion a  01/01/2019,17-12-014-C-C-000,Consorcio Hospitalario Provincial de Castellón,CONVENIO,Colaboración 17/12/2003 (entra vigor: 01/01/2004),,,01/01/2004,
2019/01 situacion a  01/01/2019,50 -00-003-C-C-000,01-00-000-B-B-000,Comunidad Autónoma de Andalucía,"10,00","10,00",OTROS,Convenio de Colaboración 26/06/2000 BOE 16/03/2001,26/06/2000
2019/01 situacion a  01/01/2019,50 -00-003-C-C-000,02-00-000-B-B-000,Comunidad Autónoma de Aragón,"6,67","6,67",OTROS,Convenio de Colaboración 26/06/2000 BOE 16/03/2001,26/06/2000
2019/01 situacion a  01/01/2019,50 -00-003-C-C-000,03-00-000-B-B-000,Comunidad Autónoma del Principado de Asturias,"3,34","3,34",OTROS,Convenio de Colaboración 26/06/2000 BOE 16/03/2001,26/06/2000
2019/01 situacion a  01/01/2019,50 -00-003-C-C-000,04-00-000-B-B-000,Comunidad Autónoma de Las Illes Balears,"3,34","3,34",OTROS,Convenio de Colaboración 26/06/2000 BOE 16/03/2001,26/06/2000
2019/01 situacion a  01/01/2019,50 -00-003-C-C-000,05-00-000-B-B-000,Comunidad Autónoma de Canarias,"3,33","3,33",OTROS,Provisional,19/12/2006
2019/01 situacion a  01/01/2019,50 -00-003-C-C-000,06-00-000-B-B-000,Comunidad Autónoma de Cantabria,"3,33","3,33",OTROS,Convenio de Colaboración 26/06/2000 BOE 16/03/2001,26/06/2000
2019/01 situacion a  01/01/2019,50 -00-003-C-C-000,07-00-000-B-B-000,Comunidad Autónoma de Castilla y León,"10,00","10,00",OTROS,Convenio de Colaboración 26/06/2000 BOE 16/03/2001,26/06/2000
2019/01 situacion a  01/01/2019,50 -00-003-C-C-000,08-00-000-B-B-000,Comunidad Autónoma de Castilla-La Mancha,"6,67","6,67",OTROS,Convenio de Colaboración 26/06/2000 BOE 16/03/2001,26/06/2000
